Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2009-09-20, Seahawks, 66, 23, 217, 41, 25, 6, 45, 0, 1, 19, 14, 4, 2, 1, 1529, 10, 49ers, 256, 29, 123, 27, 19, 6, 54, 0, 0, 16, 15, 5, 0, 0, 2071, 23
2009-09-20, Panthers, 144, 25, 296, 41, 25, 6, 35, 1, 1, 24, 12, 7, 1, 0, 1708, 20, Falcons, 151, 37, 220, 27, 21, 6, 40, 1, 1, 23, 12, 6, 2, 2, 1892, 28
2009-09-21, Colts, 61, 11, 295, 23, 14, 4, 20, 0, 0, 14, 7, 3, 0, 0, 893, 27, Dolphins, 239, 49, 164, 33, 22, 4, 20, 0, 1, 27, 21, 15, 1, 1, 2707, 23
2009-09-27, Steelers, 102, 28, 271, 31, 22, 5, 51, 0, 1, 17, 12, 6, 1, 0, 2082, 20, Bengals, 100, 19, 173, 37, 20, 4, 30, 0, 0, 19, 12, 3, 3, 3, 1518, 23
2009-09-27, 49ers, 58, 26, 188, 25, 15, 7, 60, 0, 1, 13, 11, 0, 1, 1, 1671, 24, Vikings, 94, 27, 283, 46, 24, 9, 52, 0, 1, 19, 20, 10, 1, 0, 1929, 27
2009-09-27, Giants, 226, 49, 171, 27, 16, 5, 60, 0, 0, 27, 16, 10, 0, 0, 2618, 24, Buccaneers, 28, 10, 58, 26, 11, 5, 25, 0, 1, 5, 9, 0, 2, 1, 982, 0
2009-09-27, Browns, 71, 23, 115, 27, 17, 5, 46, 0, 4, 11, 12, 3, 0, 0, 1722, 3, Ravens, 142, 28, 337, 37, 26, 8, 84, 1, 0, 28, 11, 4, 1, 1, 1878, 34
2009-09-27, Saints, 222, 38, 156, 29, 16, 9, 97, 1, 0, 21, 15, 5, 2, 1, 2014, 27, Bills, 89, 21, 154, 36, 21, 12, 116, 1, 1, 13, 14, 2, 2, 1, 1586, 7
2009-09-27, Colts, 126, 31, 379, 35, 24, 7, 69, 0, 1, 22, 11, 3, 2, 1, 1902, 31, Cardinals, 24, 12, 299, 54, 32, 5, 35, 1, 2, 21, 14, 4, 2, 1, 1698, 10
2009-09-27, Chiefs, 99, 29, 97, 19, 15, 10, 90, 1, 0, 11, 11, 0, 2, 2, 1765, 14, Eagles, 93, 27, 327, 36, 24, 3, 20, 1, 0, 21, 13, 6, 1, 0, 1835, 34
2009-09-27, Bears, 85, 28, 233, 27, 21, 6, 60, 1, 1, 14, 12, 4, 1, 1, 1824, 25, Seahawks, 103, 28, 243, 44, 26, 4, 45, 1, 1, 19, 17, 7, 2, 1, 1776, 19
2009-09-27, Redskins, 65, 14, 325, 41, 27, 9, 97, 0, 1, 22, 10, 2, 2, 1, 1392, 14, Lions, 154, 36, 227, 36, 21, 8, 58, 0, 0, 23, 18, 10, 0, 0, 2208, 19
2009-09-27, Falcons, 58, 17, 199, 28, 17, 7, 54, 1, 0, 13, 9, 2, 1, 1, 1211, 10, Patriots, 168, 39, 277, 42, 25, 2, 10, 0, 0, 28, 18, 8, 3, 3, 2389, 26
2009-09-27, Packers, 152, 37, 250, 23, 13, 6, 51, 0, 0, 24, 9, 2, 0, 0, 1819, 36, Rams, 149, 33, 187, 35, 19, 6, 40, 2, 1, 22, 14, 4, 2, 1, 1781, 17
2009-09-27, Dolphins, 149, 31, 140, 31, 18, 7, 39, 1, 1, 19, 12, 5, 1, 1, 1947, 13, Chargers, 69, 28, 286, 33, 18, 3, 20, 1, 0, 19, 14, 7, 1, 0, 1653, 23
2009-09-27, Jaguars, 185, 32, 214, 30, 18, 5, 40, 1, 0, 24, 11, 5, 1, 1, 1852, 31, Texans, 111, 22, 286, 35, 26, 5, 60, 1, 1, 23, 10, 4, 1, 1, 1748, 24
2009-09-27, Titans, 127, 30, 159, 37, 15, 3, 15, 2, 2, 17, 14, 4, 2, 0, 1642, 17, Jets, 83, 31, 146, 30, 17, 3, 25, 1, 1, 13, 16, 4, 0, 0, 1958, 24
2009-09-27, Broncos, 215, 45, 157, 23, 13, 5, 30, 1, 0, 21, 12, 5, 2, 1, 2175, 23, Raiders, 95, 23, 42, 21, 12, 6, 53, 1, 2, 9, 10, 3, 2, 1, 1425, 3
2009-09-28, Panthers, 73, 16, 198, 33, 22, 6, 60, 1, 2, 15, 8, 1, 1, 1, 1376, 7, Cowboys, 212, 32, 237, 33, 22, 9, 80, 0, 0, 24, 13, 5, 0, 0, 2224, 21
2009-10-04, Rams, 95, 28, 82, 24, 13, 10, 73, 2, 1, 9, 16, 5, 1, 0, 1788, 0, 49ers, 96, 29, 132, 24, 14, 3, 33, 0, 0, 13, 13, 4, 0, 0, 1812, 35
2009-10-04, Giants, 156, 33, 273, 36, 20, 8, 54, 1, 1, 21, 15, 6, 2, 1, 1847, 27, Chiefs, 105, 25, 88, 32, 15, 7, 55, 1, 0, 15, 15, 2, 4, 3, 1753, 16
2009-10-04, Lions, 90, 26, 308, 47, 30, 7, 51, 1, 1, 25, 17, 7, 1, 0, 2190, 24, Bears, 151, 20, 125, 28, 18, 3, 36, 0, 0, 14, 10, 2, 1, 1, 1410, 48
2009-10-04, Bills, 46, 17, 160, 26, 14, 3, 19, 0, 3, 10, 11, 1, 2, 1, 1371, 10, Dolphins, 250, 45, 86, 22, 14, 5, 45, 0, 0, 25, 17, 9, 2, 2, 2229, 38
2009-10-04, Chargers, 16, 8, 235, 36, 21, 3, 20, 1, 0, 17, 9, 3, 0, 0, 1180, 28, Steelers, 177, 36, 320, 34, 27, 6, 59, 1, 0, 32, 12, 8, 1, 1, 2420, 38
2009-10-04, Bengals, 154, 30, 221, 44, 23, 6, 46, 1, 1, 21, 18, 5, 3, 3, 2161, 23, Browns, 146, 33, 249, 48, 26, 5, 44, 1, 1, 22, 19, 6, 1, 1, 2335, 20
2009-10-04, Titans, 95, 19, 284, 48, 29, 6, 68, 1, 2, 19, 16, 8, 2, 1, 1553, 17, Jaguars, 137, 30, 305, 37, 27, 4, 30, 1, 0, 27, 13, 6, 0, 0, 2047, 37
2009-10-04, Raiders, 45, 21, 120, 33, 12, 9, 60, 3, 0, 8, 15, 2, 2, 1, 1547, 6, Texans, 120, 41, 209, 22, 11, 1, 5, 1, 1, 16, 16, 3, 0, 0, 2053, 29
2009-10-04, Cowboys, 74, 25, 241, 42, 25, 7, 70, 1, 1, 20, 14, 3, 2, 1, 1987, 10, Broncos, 116, 25, 221, 29, 20, 10, 81, 1, 0, 18, 10, 2, 1, 0, 1613, 17
2009-10-04, Seahawks, 49, 19, 230, 45, 33, 6, 45, 2, 0, 20, 15, 6, 1, 1, 1866, 17, Colts, 78, 22, 353, 41, 31, 7, 48, 0, 1, 24, 13, 8, 0, 0, 1734, 34
2009-10-04, Ravens, 116, 17, 247, 47, 27, 9, 85, 1, 1, 24, 14, 9, 2, 0, 1504, 21, Patriots, 85, 30, 234, 32, 21, 5, 41, 1, 0, 25, 10, 4, 1, 1, 2096, 27
2009-10-04, Jets, 132, 27, 112, 27, 14, 3, 21, 1, 3, 14, 12, 3, 1, 1, 1641, 10, Saints, 153, 32, 190, 32, 20, 7, 70, 1, 0, 18, 13, 4, 2, 0, 1959, 24
2009-10-04, Buccaneers, 129, 30, 100, 22, 13, 5, 40, 1, 1, 12, 13, 2, 0, 0, 1864, 13, Redskins, 125, 35, 152, 22, 12, 4, 40, 1, 3, 14, 14, 4, 2, 1, 1736, 16
2009-10-05, Packers, 82, 17, 342, 37, 26, 7, 57, 1, 1, 19, 13, 7, 2, 1, 1696, 23, Vikings, 63, 30, 271, 32, 24, 2, 10, 1, 0, 22, 14, 8, 1, 1, 1904, 30
2009-10-11, Buccaneers, 85, 22, 218, 50, 26, 4, 30, 0, 3, 22, 18, 9, 3, 1, 2073, 14, Eagles, 76, 21, 249, 24, 17, 10, 111, 0, 0, 16, 10, 4, 0, 0, 1527, 33
2009-10-11, Raiders, 60, 25, 64, 13, 8, 7, 67, 3, 0, 7, 11, 1, 1, 1, 1436, 7, Giants, 220, 41, 263, 24, 17, 4, 37, 1, 0, 27, 12, 6, 1, 1, 2164, 44
2009-10-11, Jaguars, 38, 15, 161, 32, 19, 9, 73, 2, 0, 10, 13, 2, 2, 1, 1516, 0, Seahawks, 143, 40, 236, 30, 18, 1, 10, 0, 0, 24, 14, 6, 1, 1, 2084, 41
2009-10-11, Steelers, 82, 21, 262, 30, 23, 6, 59, 0, 1, 18, 8, 3, 0, 0, 1645, 28, Lions, 110, 25, 225, 37, 23, 6, 66, 0, 1, 21, 18, 11, 1, 0, 1955, 20
2009-10-11, Cowboys, 150, 26, 348, 34, 20, 13, 90, 2, 0, 20, 12, 5, 0, 0, 2422, 26, Chiefs, 72, 29, 232, 41, 23, 7, 50, 0, 0, 20, 17, 5, 1, 1, 2078, 20
2009-10-11, Redskins, 74, 24, 124, 23, 17, 4, 20, 1, 0, 15, 9, 2, 1, 0, 1723, 17, Panthers, 86, 32, 162, 25, 16, 5, 27, 1, 1, 16, 12, 4, 1, 0, 1877, 20
2009-10-11, Bengals, 142, 34, 261, 31, 18, 7, 39, 1, 1, 22, 13, 5, 1, 1, 2059, 17, Ravens, 82, 18, 175, 31, 22, 10, 76, 0, 2, 12, 11, 3, 1, 0, 1541, 14
2009-10-11, Falcons, 148, 40, 329, 32, 22, 8, 90, 1, 1, 28, 14, 8, 0, 0, 2189, 45, 49ers, 100, 17, 179, 38, 15, 8, 92, 2, 1, 13, 14, 4, 2, 1, 1411, 10
2009-10-11, Vikings, 89, 24, 288, 27, 21, 5, 44, 0, 1, 21, 11, 7, 0, 0, 1641, 38, Rams, 122, 30, 278, 38, 27, 7, 82, 3, 1, 27, 12, 5, 2, 1, 1959, 10
2009-10-11, Browns, 171, 41, 22, 17, 2, 3, 29, 0, 1, 9, 16, 4, 0, 0, 1706, 6, Bills, 145, 35, 143, 31, 16, 13, 75, 2, 1, 13, 17, 6, 2, 0, 1894, 3
2009-10-11, Texans, 45, 21, 371, 50, 35, 6, 53, 0, 1, 23, 13, 4, 2, 0, 2005, 21, Cardinals, 44, 16, 296, 38, 26, 7, 40, 1, 0, 19, 9, 2, 0, 0, 1595, 28
2009-10-11, Patriots, 96, 27, 209, 33, 19, 4, 46, 1, 0, 18, 14, 5, 0, 0, 1702, 17, Broncos, 103, 25, 321, 48, 35, 3, 20, 1, 1, 27, 14, 6, 0, 0, 2189, 20
2009-10-11, Colts, 58, 23, 309, 44, 36, 7, 48, 1, 1, 23, 14, 8, 1, 1, 2018, 31, Titans, 90, 21, 155, 35, 19, 9, 89, 1, 1, 12, 14, 5, 1, 0, 1582, 9
2009-10-12, Jets, 138, 30, 171, 24, 12, 6, 56, 0, 0, 20, 11, 4, 2, 2, 1585, 27, Dolphins, 151, 36, 262, 28, 21, 8, 112, 0, 0, 23, 14, 9, 0, 0, 2015, 31
2009-10-18, Titans, 193, 36, -7, 14, 2, 6, 55, 3, 2, 9, 10, 2, 2, 0, 1260, 0, Patriots, 193, 30, 426, 45, 38, 6, 40, 0, 0, 32, 11, 5, 3, 1, 2340, 59
2009-10-18, Giants, 84, 19, 241, 36, 18, 9, 110, 1, 1, 17, 10, 3, 1, 1, 1433, 27, Saints, 124, 40, 369, 30, 23, 6, 55, 0, 0, 28, 13, 7, 2, 1, 2167, 48
2009-10-18, Texans, 87, 31, 385, 40, 28, 7, 60, 1, 1, 26, 14, 7, 1, 1, 2175, 28, Bengals, 46, 17, 250, 35, 23, 4, 45, 2, 1, 14, 12, 5, 0, 0, 1425, 17
2009-10-18, Chiefs, 110, 36, 158, 31, 16, 4, 30, 0, 0, 16, 17, 4, 2, 1, 2230, 14, Redskins, 118, 20, 147, 30, 15, 7, 63, 1, 1, 7, 14, 2, 1, 0, 1370, 6
2009-10-18, Cardinals, 62, 26, 282, 43, 34, 7, 76, 1, 1, 21, 16, 8, 0, 0, 2570, 27, Seahawks, 14, 11, 114, 30, 11, 6, 56, 1, 1, 7, 11, 0, 1, 1, 1030, 3
2009-10-18, Rams, 55, 18, 207, 34, 22, 6, 52, 0, 1, 13, 12, 4, 0, 0, 1488, 20, Jaguars, 166, 38, 326, 43, 30, 3, 15, 1, 2, 33, 16, 11, 0, 0, 2532, 23
2009-10-18, Lions, 78, 18, 71, 25, 11, 6, 40, 0, 3, 10, 10, 0, 2, 0, 1152, 0, Packers, 107, 30, 328, 37, 29, 13, 130, 1, 1, 23, 12, 6, 0, 0, 2448, 26
2009-10-18, Panthers, 267, 48, 55, 17, 9, 3, 30, 1, 2, 22, 14, 8, 1, 1, 1941, 28, Buccaneers, 124, 25, 121, 17, 11, 5, 40, 1, 1, 12, 11, 6, 0, 0, 1659, 21
2009-10-18, Eagles, 67, 14, 216, 46, 22, 4, 38, 0, 0, 14, 16, 2, 2, 1, 1618, 9, Raiders, 116, 35, 209, 28, 17, 3, 23, 0, 2, 18, 14, 4, 1, 0, 1982, 13
2009-10-18, Bears, 83, 23, 290, 43, 27, 9, 65, 1, 2, 21, 16, 9, 1, 0, 2034, 14, Falcons, 68, 23, 185, 33, 19, 6, 70, 0, 2, 16, 12, 5, 0, 0, 1566, 21
2009-10-18, Ravens, 81, 18, 367, 43, 28, 6, 74, 0, 0, 20, 13, 5, 0, 0, 1517, 31, Vikings, 167, 31, 259, 29, 21, 3, 15, 0, 0, 19, 14, 5, 0, 0, 2083, 33
2009-10-18, Bills, 142, 42, 154, 30, 15, 8, 64, 1, 1, 20, 16, 5, 0, 0, 2343, 16, Jets, 318, 40, 96, 30, 10, 14, 96, 0, 6, 15, 15, 3, 3, 1, 1993, 13
2009-10-18, Browns, 91, 23, 106, 26, 9, 4, 45, 2, 2, 12, 13, 5, 0, 0, 1394, 14, Steelers, 140, 36, 403, 35, 23, 4, 30, 3, 1, 28, 11, 4, 1, 1, 2206, 27
2009-10-19, Broncos, 101, 33, 227, 29, 20, 4, 48, 0, 0, 19, 16, 9, 0, 0, 1843, 34, Chargers, 73, 21, 238, 33, 20, 4, 44, 1, 0, 20, 11, 2, 1, 0, 1757, 23
2009-10-25, Bills, 53, 30, 114, 22, 11, 3, 22, 0, 0, 9, 14, 3, 0, 0, 1520, 20, Panthers, 116, 25, 309, 44, 27, 9, 67, 1, 3, 20, 13, 2, 3, 2, 2080, 9
2009-10-25, Patriots, 107, 28, 307, 32, 23, 10, 66, 0, 2, 18, 12, 6, 0, 0, 1995, 35, Buccaneers, 89, 26, 151, 30, 11, 6, 55, 0, 3, 10, 15, 4, 1, 0, 1605, 7
2009-10-25, Saints, 138, 27, 276, 38, 22, 6, 25, 1, 3, 22, 15, 5, 0, 0, 1982, 46, Dolphins, 137, 30, 197, 37, 18, 8, 55, 1, 2, 17, 18, 8, 1, 0, 1618, 34
2009-10-25, Vikings, 89, 23, 297, 50, 33, 11, 78, 1, 1, 21, 18, 9, 1, 1, 2218, 17, Steelers, 107, 19, 152, 26, 14, 3, 15, 1, 0, 14, 12, 4, 0, 0, 1382, 27
2009-10-25, Colts, 156, 26, 235, 34, 23, 6, 51, 0, 0, 24, 12, 8, 0, 0, 1839, 42, Rams, 155, 30, 117, 26, 14, 5, 73, 0, 2, 14, 13, 4, 2, 0, 1761, 6
2009-10-25, Bears, 35, 12, 244, 39, 27, 6, 44, 1, 3, 15, 10, 5, 2, 1, 1418, 10, Bengals, 215, 45, 233, 24, 20, 3, 20, 0, 0, 30, 12, 8, 1, 0, 2182, 45
2009-10-25, Chargers, 135, 36, 268, 30, 18, 9, 59, 0, 0, 17, 17, 8, 1, 0, 1965, 37, Chiefs, 121, 31, 82, 26, 11, 7, 41, 0, 3, 10, 15, 3, 3, 1, 1635, 7
2009-10-25, Falcons, 124, 26, 174, 35, 19, 3, 30, 1, 2, 21, 12, 6, 1, 1, 1868, 21, Cowboys, 115, 28, 299, 29, 21, 8, 50, 1, 0, 18, 13, 6, 0, 0, 1732, 37
2009-10-25, Packers, 202, 41, 258, 22, 16, 8, 70, 0, 0, 25, 11, 6, 1, 0, 2154, 31, Browns, 58, 21, 81, 29, 12, 5, 40, 1, 1, 12, 12, 2, 1, 0, 1446, 3
2009-10-25, 49ers, 59, 19, 238, 33, 21, 11, 65, 1, 1, 17, 11, 4, 2, 0, 1771, 21, Texans, 90, 27, 246, 30, 20, 7, 77, 1, 0, 18, 13, 6, 0, 0, 1829, 24
2009-10-25, Cardinals, 72, 22, 216, 36, 20, 7, 60, 1, 1, 15, 14, 3, 0, 0, 1784, 24, Giants, 107, 26, 220, 37, 19, 7, 30, 1, 3, 15, 15, 4, 1, 1, 1816, 17
2009-10-25, Jets, 316, 54, 131, 15, 9, 2, 8, 0, 0, 26, 15, 9, 2, 2, 2157, 38, Raiders, 119, 19, 144, 30, 16, 3, 24, 2, 2, 13, 12, 5, 1, 0, 1443, 0
2009-10-26, Eagles, 122, 27, 140, 26, 16, 12, 66, 0, 0, 11, 15, 4, 1, 0, 1697, 27, Redskins, 62, 19, 246, 43, 29, 6, 60, 3, 1, 21, 12, 3, 2, 1, 1903, 17
2009-11-01, Raiders, 99, 27, 81, 22, 14, 6, 31, 0, 1, 13, 13, 5, 2, 1, 1771, 16, Chargers, 100, 30, 246, 25, 16, 5, 40, 1, 1, 20, 11, 7, 0, 0, 1829, 24
2009-11-01, Broncos, 66, 19, 134, 37, 23, 6, 35, 1, 0, 17, 13, 3, 1, 1, 1583, 7, Ravens, 125, 35, 167, 25, 20, 8, 94, 0, 0, 16, 18, 11, 0, 0, 2017, 30
2009-11-01, Texans, 182, 41, 257, 34, 25, 5, 45, 1, 2, 24, 13, 7, 0, 0, 2348, 31, Bills, 97, 20, 107, 23, 15, 4, 36, 0, 2, 9, 10, 2, 1, 0, 1252, 10
2009-11-01, Giants, 141, 32, 215, 39, 20, 4, 25, 1, 2, 21, 16, 8, 2, 0, 2133, 17, Eagles, 180, 24, 211, 23, 17, 5, 45, 2, 0, 17, 11, 6, 0, 0, 1467, 40
2009-11-01, Browns, 117, 29, 74, 20, 7, 3, 30, 3, 2, 9, 11, 1, 1, 0, 1355, 6, Bears, 170, 37, 199, 30, 17, 5, 35, 0, 1, 20, 16, 6, 1, 0, 2245, 30
2009-11-01, Jaguars, 217, 16, 113, 29, 14, 2, 27, 0, 2, 12, 12, 4, 0, 0, 1217, 13, Titans, 305, 49, 125, 18, 15, 4, 20, 0, 0, 20, 15, 8, 0, 0, 2383, 30
2009-11-01, Dolphins, 52, 23, 52, 22, 12, 4, 25, 1, 0, 10, 14, 4, 1, 0, 1554, 30, Jets, 127, 40, 251, 35, 20, 6, 40, 1, 0, 23, 14, 3, 2, 1, 2046, 25
2009-11-01, 49ers, 113, 18, 182, 32, 19, 7, 50, 1, 1, 16, 10, 2, 0, 0, 1586, 14, Colts, 61, 21, 349, 49, 32, 5, 38, 0, 0, 20, 19, 8, 1, 1, 2014, 18
2009-11-01, Panthers, 270, 44, 85, 15, 7, 7, 72, 0, 0, 13, 16, 8, 0, 0, 1978, 34, Cardinals, 94, 17, 226, 46, 27, 5, 35, 1, 5, 23, 10, 4, 2, 1, 1622, 21
2009-11-01, Vikings, 111, 32, 244, 28, 17, 3, 29, 2, 0, 19, 14, 6, 3, 1, 1648, 38, Packers, 90, 19, 261, 42, 27, 6, 45, 0, 0, 21, 16, 7, 1, 0, 1952, 26
2009-11-01, Seahawks, 79, 22, 229, 39, 22, 6, 53, 2, 0, 18, 14, 6, 0, 0, 1515, 17, Cowboys, 113, 29, 249, 36, 21, 5, 43, 1, 0, 26, 13, 7, 0, 0, 2085, 38
2009-11-01, Rams, 150, 26, 212, 36, 18, 5, 27, 0, 1, 21, 12, 3, 1, 1, 1677, 17, Lions, 127, 33, 162, 33, 14, 8, 67, 0, 1, 17, 16, 6, 2, 0, 1923, 10
2009-11-02, Falcons, 161, 24, 281, 42, 19, 4, 25, 0, 3, 21, 11, 3, 2, 1, 1606, 27, Saints, 146, 35, 291, 33, 25, 7, 65, 3, 1, 23, 12, 7, 0, 0, 1994, 35
2009-11-08, Texans, 81, 26, 301, 43, 32, 13, 103, 1, 2, 22, 16, 10, 1, 1, 2073, 17, Colts, 72, 18, 306, 51, 34, 4, 40, 0, 2, 27, 12, 6, 1, 0, 1527, 20
