Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2006-11-05, Falcons, 165, 26, 154, 32, 17, 9, 76, 1, 2, 19, 11, 3, 1, 1, 1624, 14, Lions, 127, 27, 308, 32, 20, 10, 71, 0, 1, 20, 12, 6, 1, 0, 1976, 30
2006-11-05, Dolphins, 161, 35, 137, 32, 16, 11, 69, 0, 2, 17, 17, 7, 0, 0, 1794, 31, Bears, 103, 28, 189, 42, 18, 7, 45, 3, 3, 20, 16, 5, 2, 0, 1806, 13
2006-11-05, Titans, 108, 32, 154, 36, 15, 4, 20, 0, 3, 14, 18, 5, 2, 1, 1789, 7, Jaguars, 173, 30, 169, 22, 12, 4, 20, 0, 0, 17, 13, 5, 0, 0, 1811, 37
2006-11-05, Saints, 49, 35, 314, 32, 24, 4, 25, 0, 0, 19, 17, 9, 1, 0, 2241, 31, Buccaneers, 68, 18, 158, 31, 18, 4, 25, 1, 0, 11, 14, 4, 1, 0, 1359, 14
2006-11-05, Texans, 81, 26, 170, 30, 21, 8, 65, 1, 0, 17, 13, 6, 1, 1, 1735, 10, Giants, 122, 28, 163, 29, 17, 6, 53, 0, 1, 23, 11, 6, 1, 0, 1865, 14
2006-11-05, Cowboys, 111, 29, 267, 36, 24, 11, 153, 0, 0, 21, 16, 10, 0, 0, 1888, 19, Redskins, 117, 32, 183, 23, 14, 5, 41, 1, 0, 18, 13, 5, 1, 0, 1712, 22
2006-11-05, Broncos, 115, 23, 221, 27, 16, 8, 60, 0, 0, 13, 12, 3, 0, 0, 1527, 31, Steelers, 96, 19, 403, 54, 38, 5, 50, 3, 3, 27, 13, 4, 2, 0, 2073, 20
2006-11-05, Bengals, 93, 22, 182, 26, 12, 4, 40, 1, 2, 17, 10, 1, 2, 1, 1356, 20, Ravens, 129, 38, 245, 31, 21, 8, 81, 0, 0, 22, 15, 6, 1, 0, 2244, 26
2006-11-05, Chiefs, 186, 32, 131, 15, 10, 5, 23, 0, 0, 16, 12, 5, 0, 0, 1520, 31, Rams, 115, 28, 337, 42, 31, 8, 67, 3, 0, 28, 11, 4, 3, 2, 2080, 17
2006-11-05, Vikings, 135, 33, 103, 31, 21, 6, 65, 2, 1, 17, 14, 5, 1, 0, 2085, 3, 49ers, 42, 26, 91, 21, 13, 5, 56, 0, 1, 8, 13, 3, 0, 0, 1515, 9
2006-11-06, Raiders, 64, 13, 121, 35, 16, 8, 60, 0, 0, 13, 15, 3, 2, 1, 1461, 0, Seahawks, 207, 39, 164, 30, 18, 10, 80, 0, 0, 20, 16, 4, 0, 0, 2139, 16
2006-11-12, Saints, 120, 29, 393, 47, 31, 3, 25, 3, 0, 29, 16, 10, 1, 1, 1981, 31, Steelers, 217, 26, 250, 28, 17, 5, 34, 0, 0, 19, 12, 7, 0, 0, 1619, 38
2006-11-12, Browns, 91, 27, 145, 22, 16, 7, 52, 2, 0, 9, 14, 2, 1, 1, 1898, 17, Falcons, 149, 29, 194, 41, 16, 8, 76, 1, 2, 16, 17, 6, 1, 0, 1702, 13
2006-11-12, Texans, 148, 42, 158, 35, 17, 6, 51, 0, 0, 21, 19, 8, 1, 1, 2253, 13, Jaguars, 118, 19, 204, 34, 15, 9, 65, 0, 4, 16, 10, 5, 0, 0, 1347, 10
2006-11-12, Chargers, 107, 26, 324, 36, 24, 4, 45, 0, 0, 25, 14, 9, 0, 0, 1722, 49, Bengals, 128, 27, 417, 42, 31, 5, 44, 1, 0, 29, 12, 5, 1, 0, 1878, 41
2006-11-12, Ravens, 50, 21, 371, 47, 29, 8, 91, 0, 2, 19, 16, 7, 1, 1, 1756, 27, Titans, 162, 38, 205, 25, 13, 3, 20, 0, 1, 19, 15, 5, 1, 0, 1844, 26
2006-11-12, Rams, 108, 20, 191, 40, 26, 7, 58, 0, 1, 18, 14, 6, 2, 0, 2032, 22, Seahawks, 160, 26, 123, 23, 15, 3, 16, 2, 0, 19, 11, 4, 0, 0, 1568, 24
2006-11-12, Broncos, 63, 26, 201, 31, 20, 4, 15, 0, 3, 13, 14, 3, 2, 1, 1815, 17, Raiders, 46, 26, 198, 33, 18, 3, 25, 2, 0, 13, 16, 5, 0, 0, 1785, 13
2006-11-12, Redskins, 146, 31, 132, 32, 16, 8, 70, 0, 1, 15, 13, 3, 2, 1, 1771, 3, Eagles, 145, 34, 255, 26, 12, 7, 65, 0, 0, 17, 15, 6, 1, 1, 1829, 27
2006-11-12, Chiefs, 80, 19, 185, 38, 15, 7, 65, 0, 0, 14, 14, 3, 1, 0, 1450, 10, Dolphins, 117, 36, 189, 36, 19, 1, 3, 1, 0, 16, 17, 7, 1, 0, 2150, 13
2006-11-12, Packers, 47, 26, 347, 42, 24, 5, 34, 0, 0, 16, 19, 9, 0, 0, 2019, 23, Vikings, 90, 23, 222, 30, 18, 7, 49, 1, 1, 14, 15, 6, 1, 1, 1581, 17
2006-11-12, Bills, 111, 31, 51, 12, 8, 5, 40, 0, 0, 10, 14, 5, 1, 1, 1572, 16, Colts, 148, 29, 236, 39, 27, 6, 54, 2, 0, 26, 8, 3, 0, 0, 2028, 17
2006-11-12, Bears, 118, 39, 234, 30, 18, 9, 80, 2, 1, 21, 18, 9, 0, 0, 1966, 38, Giants, 150, 22, 99, 32, 14, 10, 96, 1, 2, 15, 12, 2, 0, 0, 1634, 20
2006-11-12, Cowboys, 126, 34, 308, 29, 20, 8, 69, 0, 0, 20, 14, 9, 2, 0, 1935, 27, Cardinals, 86, 21, 209, 38, 20, 5, 35, 1, 2, 17, 15, 7, 3, 2, 1665, 10
2006-11-12, Jets, 117, 29, 161, 33, 22, 4, 28, 0, 1, 19, 13, 6, 1, 1, 1834, 17, Patriots, 145, 26, 232, 36, 24, 4, 30, 1, 1, 22, 12, 3, 3, 3, 1766, 14
2006-11-12, 49ers, 198, 44, 117, 21, 14, 5, 51, 1, 0, 17, 19, 10, 0, 0, 2329, 19, Lions, 71, 17, 180, 30, 19, 5, 40, 3, 1, 16, 9, 3, 1, 0, 1271, 13
2006-11-13, Buccaneers, 69, 22, 153, 32, 17, 9, 71, 2, 2, 13, 13, 3, 1, 0, 1604, 10, Panthers, 78, 30, 240, 34, 22, 9, 70, 1, 1, 17, 14, 6, 0, 0, 1996, 24
2006-11-19, Bills, 70, 21, 333, 38, 26, 3, 17, 0, 1, 17, 14, 4, 1, 1, 1655, 24, Texans, 188, 26, 209, 30, 25, 5, 40, 1, 1, 20, 13, 6, 1, 1, 1945, 21
2006-11-19, Titans, 209, 32, 84, 22, 8, 2, 15, 1, 0, 13, 13, 4, 1, 0, 1418, 31, Eagles, 123, 30, 267, 61, 32, 8, 64, 2, 1, 22, 23, 10, 3, 1, 2182, 13
2006-11-19, Bears, 173, 35, 111, 22, 11, 10, 65, 0, 0, 12, 14, 4, 1, 1, 1686, 10, Jets, 108, 30, 156, 35, 19, 6, 40, 0, 2, 15, 17, 6, 2, 1, 1914, 0
2006-11-19, Falcons, 104, 25, 82, 21, 11, 4, 47, 0, 0, 12, 11, 2, 2, 0, 1397, 10, Ravens, 103, 31, 225, 34, 24, 7, 56, 1, 0, 20, 16, 8, 2, 2, 2203, 24
2006-11-19, Patriots, 122, 40, 235, 31, 20, 6, 38, 1, 0, 22, 17, 8, 2, 2, 2350, 35, Packers, 44, 16, 76, 27, 9, 3, 32, 1, 0, 5, 13, 1, 1, 0, 1250, 0
2006-11-19, Colts, 88, 23, 247, 39, 20, 5, 35, 2, 2, 22, 13, 7, 1, 0, 1578, 14, Cowboys, 117, 36, 225, 23, 19, 7, 53, 1, 1, 24, 11, 4, 1, 1, 2022, 21
2006-11-19, Raiders, 133, 34, 193, 25, 15, 8, 65, 0, 1, 18, 14, 8, 0, 0, 1954, 13, Chiefs, 200, 37, 92, 16, 9, 4, 20, 0, 0, 21, 11, 5, 1, 1, 1646, 17
2006-11-19, Bengals, 119, 31, 266, 22, 14, 2, 10, 0, 1, 15, 11, 4, 0, 0, 1587, 31, Saints, 91, 23, 504, 52, 37, 4, 25, 1, 3, 29, 12, 6, 0, 0, 2013, 16
2006-11-19, Steelers, 77, 20, 261, 44, 25, 5, 50, 0, 3, 23, 12, 6, 0, 0, 1667, 24, Browns, 99, 29, 203, 27, 17, 7, 57, 2, 0, 15, 15, 7, 1, 1, 1933, 20
2006-11-19, Rams, 31, 8, 80, 34, 19, 6, 40, 1, 1, 8, 12, 2, 0, 0, 1277, 0, Panthers, 242, 43, 169, 26, 13, 9, 80, 1, 2, 20, 15, 6, 0, 0, 2323, 15
2006-11-19, Seahawks, 70, 21, 233, 31, 19, 5, 30, 2, 3, 15, 8, 1, 2, 0, 1428, 14, 49ers, 262, 34, 154, 25, 19, 5, 39, 1, 0, 18, 13, 3, 0, 0, 2172, 20
2006-11-19, Lions, 68, 20, 213, 38, 23, 4, 28, 0, 1, 19, 12, 4, 0, 0, 1757, 10, Cardinals, 110, 29, 228, 29, 19, 4, 34, 0, 0, 20, 12, 5, 0, 0, 1843, 17
2006-11-19, Vikings, 114, 35, 247, 44, 26, 6, 49, 2, 1, 25, 17, 5, 4, 4, 2160, 20, Dolphins, 7, 13, 254, 42, 26, 5, 40, 1, 1, 15, 13, 5, 0, 0, 1440, 24
2006-11-19, Chargers, 125, 29, 217, 26, 19, 5, 35, 0, 2, 21, 12, 8, 0, 0, 1751, 35, Broncos, 158, 35, 168, 28, 13, 6, 60, 0, 1, 20, 15, 6, 3, 2, 1849, 27
2006-11-19, Redskins, 59, 21, 193, 34, 19, 3, 19, 1, 0, 15, 13, 4, 2, 2, 1439, 17, Buccaneers, 181, 42, 178, 21, 14, 4, 35, 1, 1, 19, 13, 6, 0, 0, 2161, 20
2006-11-20, Giants, 25, 14, 222, 41, 19, 5, 35, 1, 2, 13, 13, 4, 1, 0, 1181, 10, Jaguars, 165, 43, 249, 32, 19, 9, 65, 1, 0, 21, 18, 9, 0, 0, 2419, 26
2006-11-23, Broncos, 38, 16, 206, 39, 25, 7, 44, 0, 1, 16, 12, 4, 1, 0, 1498, 10, Chiefs, 223, 41, 159, 22, 13, 4, 25, 0, 1, 22, 10, 4, 0, 0, 2102, 19
2006-11-23, Dolphins, 186, 35, 209, 29, 19, 11, 100, 1, 1, 18, 14, 7, 0, 0, 2044, 27, Lions, 21, 10, 199, 40, 22, 7, 55, 1, 1, 13, 12, 2, 2, 0, 1556, 10
2006-11-23, Buccaneers, 101, 24, 110, 20, 10, 5, 55, 0, 2, 10, 10, 5, 0, 0, 1363, 10, Cowboys, 137, 37, 298, 29, 22, 2, 19, 0, 0, 27, 12, 7, 2, 1, 2237, 38
2006-11-26, Steelers, 21, 11, 151, 42, 22, 4, 28, 1, 2, 17, 12, 1, 3, 1, 1514, 0, Ravens, 114, 35, 161, 27, 21, 10, 87, 0, 0, 19, 12, 4, 0, 0, 2086, 27
2006-11-26, Panthers, 101, 25, 163, 38, 23, 4, 40, 0, 2, 15, 16, 6, 1, 0, 1846, 13, Redskins, 143, 37, 110, 23, 11, 6, 40, 0, 1, 14, 15, 4, 0, 0, 1754, 17
2006-11-26, Texans, 25, 14, 309, 54, 39, 7, 77, 0, 1, 21, 15, 7, 1, 0, 1851, 11, Jets, 27, 26, 277, 32, 24, 1, 5, 0, 0, 17, 13, 4, 1, 1, 1749, 26
2006-11-26, Cardinals, 17, 6, 395, 51, 31, 8, 64, 3, 2, 22, 9, 2, 3, 2, 1408, 26, Vikings, 157, 33, 255, 41, 27, 8, 63, 1, 0, 30, 15, 7, 2, 2, 2192, 31
2006-11-26, 49ers, 171, 31, 148, 25, 13, 5, 34, 1, 2, 20, 11, 5, 0, 0, 1766, 17, Rams, 140, 29, 209, 37, 24, 5, 35, 0, 1, 23, 16, 8, 2, 2, 1834, 20
2006-11-26, Jaguars, 207, 35, 116, 22, 16, 10, 108, 1, 0, 19, 11, 1, 2, 2, 1930, 24, Bills, 72, 23, 169, 28, 21, 4, 55, 0, 1, 13, 10, 3, 0, 0, 1670, 27
2006-11-26, Bears, 153, 36, 171, 34, 15, 5, 31, 1, 3, 21, 16, 7, 1, 1, 1862, 13, Patriots, 85, 34, 267, 33, 22, 4, 81, 3, 2, 20, 16, 7, 0, 0, 1738, 17
2006-11-26, Eagles, 149, 25, 151, 29, 23, 3, 15, 2, 1, 20, 10, 5, 1, 1, 1782, 21, Colts, 237, 41, 183, 20, 14, 4, 30, 0, 1, 27, 10, 7, 0, 0, 1818, 45
2006-11-26, Bengals, 88, 37, 300, 34, 27, 8, 75, 0, 1, 24, 14, 7, 1, 1, 2270, 30, Browns, 51, 14, 152, 29, 18, 9, 93, 1, 4, 9, 12, 4, 2, 0, 1330, 0
2006-11-26, Saints, 95, 25, 332, 30, 21, 5, 35, 0, 0, 20, 13, 6, 0, 0, 1541, 31, Falcons, 281, 45, 52, 24, 9, 7, 65, 0, 0, 21, 15, 4, 2, 2, 2059, 13
2006-11-26, Raiders, 84, 26, 161, 30, 17, 8, 56, 0, 2, 15, 15, 5, 2, 1, 1945, 14, Chargers, 110, 25, 150, 32, 15, 5, 49, 0, 1, 15, 11, 2, 2, 1, 1655, 21
2006-11-26, Giants, 144, 36, 143, 28, 18, 5, 43, 0, 2, 18, 15, 8, 2, 1, 2017, 21, Titans, 108, 25, 235, 35, 24, 3, 30, 2, 0, 20, 10, 3, 3, 1, 1583, 24
2006-11-27, Packers, 51, 20, 265, 36, 22, 10, 61, 1, 3, 14, 14, 6, 0, 0, 1433, 24, Seahawks, 235, 48, 147, 36, 17, 4, 25, 1, 3, 29, 14, 4, 1, 1, 2167, 34
2006-11-30, Ravens, 89, 20, 227, 43, 26, 9, 64, 1, 0, 15, 16, 5, 3, 2, 1849, 7, Bengals, 67, 23, 227, 32, 21, 5, 35, 0, 0, 14, 13, 4, 0, 0, 1751, 13
2006-12-03, Chiefs, 124, 32, 293, 32, 24, 3, 29, 1, 1, 24, 13, 9, 1, 1, 1961, 28, Browns, 150, 29, 288, 34, 23, 3, 15, 1, 1, 26, 11, 7, 1, 1, 2094, 31
2006-12-03, Seahawks, 108, 31, 162, 28, 16, 10, 80, 0, 1, 12, 16, 3, 0, 0, 1831, 23, Broncos, 181, 34, 121, 21, 10, 3, 25, 3, 2, 14, 14, 4, 1, 1, 1769, 20
2006-12-03, Colts, 100, 29, 351, 28, 21, 8, 59, 0, 2, 20, 12, 7, 0, 0, 1848, 17, Titans, 219, 35, 163, 25, 15, 5, 34, 0, 2, 21, 13, 8, 0, 0, 1745, 20
2006-12-03, Vikings, 190, 33, 156, 39, 21, 12, 69, 1, 4, 21, 17, 4, 1, 1, 2361, 13, Bears, 83, 25, 24, 19, 6, 9, 65, 2, 3, 6, 11, 2, 1, 1, 1239, 23
2006-12-03, Cardinals, 137, 37, 179, 24, 15, 11, 107, 0, 0, 24, 13, 7, 1, 0, 1901, 34, Rams, 107, 23, 287, 45, 27, 10, 126, 0, 3, 26, 13, 5, 2, 1, 1699, 20
2006-12-03, Falcons, 256, 41, 113, 16, 8, 6, 60, 0, 0, 16, 12, 5, 1, 0, 1702, 24, Redskins, 177, 35, 204, 38, 18, 3, 30, 0, 2, 25, 14, 6, 2, 0, 1898, 14
2006-12-03, Jets, 178, 31, 263, 35, 25, 3, 20, 0, 2, 27, 10, 6, 1, 0, 1887, 38, Packers, 149, 23, 202, 47, 24, 4, 29, 1, 2, 23, 13, 4, 5, 2, 1713, 10
2006-12-03, Chargers, 197, 35, 138, 29, 17, 3, 30, 2, 0, 18, 13, 4, 0, 0, 2063, 24, Bills, 63, 24, 167, 37, 21, 2, 10, 2, 2, 16, 17, 8, 0, 0, 1537, 21
2006-12-03, Texans, 129, 32, -5, 14, 7, 5, 46, 2, 0, 10, 12, 2, 0, 0, 1588, 23, Raiders, 113, 26, 189, 42, 25, 7, 60, 3, 2, 21, 12, 4, 0, 0, 2012, 14
2006-12-03, Jaguars, 150, 31, 203, 22, 16, 7, 60, 1, 0, 18, 12, 7, 0, 0, 1856, 24, Dolphins, 68, 19, 241, 42, 27, 1, 10, 0, 2, 20, 14, 7, 1, 0, 1744, 10
2006-12-03, Lions, 77, 22, 284, 38, 22, 7, 70, 2, 3, 22, 12, 5, 0, 0, 1843, 21, Patriots, 79, 24, 284, 38, 27, 10, 72, 2, 1, 23, 9, 4, 1, 1, 1757, 28
2006-12-03, Cowboys, 110, 24, 255, 34, 20, 7, 58, 0, 2, 21, 11, 6, 0, 0, 1599, 23, Giants, 126, 29, 270, 36, 24, 9, 94, 1, 0, 22, 12, 6, 1, 0, 2001, 20
2006-12-03, 49ers, 57, 15, 145, 28, 14, 7, 37, 0, 3, 10, 11, 3, 0, 0, 1361, 10, Saints, 190, 41, 185, 28, 17, 3, 47, 0, 0, 23, 16, 8, 1, 1, 2239, 34
2006-12-03, Buccaneers, 110, 30, 144, 34, 20, 5, 40, 1, 3, 16, 14, 7, 1, 0, 1861, 3, Steelers, 76, 31, 191, 25, 12, 2, 15, 0, 1, 13, 14, 5, 1, 0, 1739, 20
2006-12-04, Panthers, 108, 23, 269, 37, 22, 7, 67, 0, 2, 18, 13, 4, 0, 0, 1657, 24, Eagles, 98, 27, 304, 39, 21, 8, 72, 0, 0, 18, 17, 7, 0, 0, 1943, 27
2006-12-07, Browns, 18, 11, 276, 37, 21, 5, 60, 1, 1, 11, 12, 3, 1, 1, 1273, 7, Steelers, 303, 52, 225, 21, 11, 4, 25, 1, 0, 26, 16, 10, 0, 0, 2327, 27
2006-12-10, Bills, 174, 34, 144, 15, 10, 2, 10, 1, 0, 14, 11, 4, 0, 0, 1672, 31, Jets, 132, 30, 143, 35, 22, 3, 15, 1, 2, 16, 16, 7, 2, 0, 1928, 13
2006-12-10, Packers, 139, 34, 281, 34, 22, 2, 10, 0, 0, 19, 15, 6, 1, 0, 2011, 30, 49ers, 146, 25, 194, 29, 12, 4, 25, 1, 2, 13, 12, 3, 1, 1, 1589, 19
2006-12-10, Raiders, 45, 16, 178, 39, 23, 6, 38, 1, 1, 14, 14, 7, 3, 1, 1455, 10, Bengals, 136, 39, 303, 29, 21, 5, 40, 1, 3, 28, 11, 7, 0, 0, 2145, 27
2006-12-10, Patriots, 123, 25, 66, 28, 14, 9, 71, 3, 0, 12, 15, 7, 0, 0, 1720, 0, Dolphins, 131, 31, 184, 30, 18, 3, 30, 0, 0, 19, 12, 3, 1, 1, 1880, 21
2006-12-10, Colts, 34, 20, 305, 50, 25, 7, 71, 0, 1, 23, 16, 7, 2, 0, 1703, 17, Jaguars, 375, 42, 72, 14, 8, 3, 31, 0, 1, 23, 9, 2, 1, 0, 1897, 44
2006-12-10, Vikings, 172, 44, 156, 22, 14, 7, 50, 1, 1, 21, 13, 7, 1, 1, 2131, 30, Lions, -3, 10, 283, 41, 28, 6, 50, 3, 3, 20, 10, 4, 2, 1, 1469, 20
2006-12-10, Ravens, 93, 34, 283, 27, 21, 6, 75, 1, 0, 18, 13, 6, 0, 0, 2009, 20, Chiefs, 135, 30, 141, 27, 15, 6, 35, 1, 2, 17, 17, 8, 0, 0, 1591, 10
2006-12-10, Giants, 135, 35, 172, 33, 17, 2, 10, 0, 0, 15, 18, 4, 2, 2, 1825, 27, Panthers, 45, 15, 418, 61, 34, 7, 37, 0, 3, 22, 16, 5, 2, 0, 1775, 13
2006-12-10, Broncos, 162, 28, 166, 30, 17, 2, 10, 1, 0, 19, 10, 2, 2, 0, 1754, 20, Chargers, 143, 36, 276, 23, 15, 5, 38, 1, 0, 22, 13, 8, 0, 0, 1846, 48
2006-12-10, Seahawks, 120, 29, 228, 28, 20, 6, 40, 3, 0, 21, 12, 5, 1, 0, 1521, 21, Cardinals, 113, 33, 232, 34, 21, 9, 77, 0, 1, 20, 13, 6, 0, 0, 2079, 27
2006-12-10, Saints, 159, 36, 377, 38, 26, 7, 54, 0, 0, 28, 15, 9, 2, 1, 2231, 42, Cowboys, 116, 16, 231, 33, 16, 6, 43, 0, 2, 16, 8, 1, 2, 1, 1369, 17
2006-12-10, Eagles, 99, 22, 164, 23, 15, 2, 20, 1, 0, 14, 10, 4, 0, 0, 1334, 21, Redskins, 210, 40, 205, 28, 16, 11, 68, 0, 2, 20, 16, 7, 0, 0, 2266, 19
2006-12-10, Falcons, 139, 34, 141, 23, 14, 2, 10, 0, 1, 15, 15, 6, 2, 1, 1829, 17, Buccaneers, 80, 29, 192, 37, 22, 2, 10, 2, 0, 15, 17, 8, 1, 0, 1771, 6
2006-12-10, Titans, 218, 33, 200, 29, 19, 8, 66, 1, 1, 22, 13, 5, 0, 0, 2077, 26, Texans, 107, 30, 133, 23, 17, 7, 64, 0, 0, 15, 11, 2, 1, 1, 1749, 20
2006-12-11, Bears, 172, 34, 200, 23, 13, 11, 86, 0, 0, 22, 12, 6, 0, 0, 1599, 42, Rams, 101, 22, 332, 55, 34, 11, 91, 0, 1, 28, 17, 6, 3, 3, 2001, 27
2006-12-14, 49ers, 228, 38, 162, 25, 14, 10, 87, 0, 0, 15, 17, 7, 1, 1, 1864, 24, Seahawks, 90, 27, 210, 37, 20, 3, 20, 0, 2, 22, 13, 5, 1, 0, 1736, 14
2006-12-16, Cowboys, 94, 27, 258, 29, 22, 4, 32, 1, 1, 21, 12, 7, 0, 0, 2001, 38, Falcons, 127, 27, 249, 29, 19, 8, 68, 1, 2, 19, 12, 6, 2, 1, 1599, 28
2006-12-17, Steelers, 159, 43, 147, 20, 13, 2, 10, 0, 0, 20, 17, 10, 1, 1, 2233, 37, Panthers, 43, 11, 197, 39, 24, 8, 65, 0, 2, 12, 13, 3, 2, 1, 1367, 3
2006-12-17, Rams, 148, 35, 103, 22, 11, 10, 56, 0, 0, 16, 14, 3, 2, 1, 1868, 20, Raiders, 57, 18, 203, 39, 25, 9, 75, 2, 3, 20, 11, 5, 1, 0, 1732, 0
2006-12-17, Eagles, 161, 30, 221, 28, 19, 12, 103, 1, 1, 21, 10, 4, 1, 1, 1909, 36, Giants, 88, 22, 270, 40, 28, 5, 55, 2, 2, 22, 9, 2, 2, 2, 1691, 22
2006-12-17, Dolphins, 112, 28, 100, 33, 14, 2, 25, 0, 2, 12, 16, 4, 3, 1, 1700, 0, Bills, 100, 37, 186, 19, 13, 5, 17, 2, 0, 13, 15, 6, 0, 0, 1900, 21
2006-12-17, Chiefs, 90, 21, 151, 41, 23, 3, 23, 1, 1, 16, 15, 4, 1, 0, 1906, 9, Chargers, 265, 38, 88, 23, 8, 7, 61, 0, 2, 16, 13, 2, 1, 1, 1694, 20
2006-12-17, Broncos, 106, 38, 256, 31, 21, 1, 5, 1, 1, 26, 12, 6, 0, 0, 2032, 37, Cardinals, 100, 20, 195, 35, 20, 6, 52, 0, 2, 17, 12, 4, 1, 1, 1568, 20
2006-12-17, Browns, 68, 16, 168, 33, 23, 7, 50, 0, 2, 13, 11, 0, 1, 0, 1788, 17, Ravens, 142, 35, 231, 25, 13, 4, 30, 2, 1, 14, 15, 7, 0, 0, 1812, 27
2006-12-17, Jaguars, 193, 41, 203, 37, 22, 2, 25, 1, 3, 23, 19, 10, 2, 0, 2662, 17, Titans, 41, 16, 57, 15, 8, 4, 40, 0, 0, 5, 8, 0, 1, 0, 938, 24
2006-12-17, Lions, 58, 20, 84, 26, 16, 6, 37, 1, 2, 10, 12, 2, 2, 0, 1586, 9, Packers, 139, 32, 164, 37, 20, 9, 69, 1, 3, 19, 15, 7, 0, 0, 2014, 17
2006-12-17, Buccaneers, 57, 19, 300, 46, 25, 9, 73, 1, 1, 11, 18, 6, 0, 0, 1767, 31, Bears, 134, 34, 312, 44, 29, 8, 79, 1, 0, 27, 16, 5, 0, 0, 2516, 34
2006-12-17, Redskins, 161, 31, 193, 28, 13, 3, 15, 0, 0, 19, 13, 5, 0, 0, 1777, 16, Saints, 71, 24, 199, 38, 21, 4, 16, 0, 1, 15, 17, 8, 2, 1, 1823, 10
2006-12-17, Texans, 105, 22, 93, 28, 16, 4, 66, 0, 4, 13, 11, 3, 1, 0, 1447, 7, Patriots, 105, 38, 125, 27, 19, 2, 10, 0, 0, 15, 17, 7, 2, 1, 2153, 40
2006-12-17, Jets, 68, 29, 323, 40, 29, 7, 55, 1, 1, 21, 14, 7, 1, 0, 2186, 26, Vikings, 62, 15, 245, 40, 24, 8, 56, 0, 1, 15, 13, 2, 1, 1, 1414, 13
2006-12-18, Bengals, 133, 30, 145, 28, 14, 2, 10, 1, 0, 20, 11, 2, 1, 1, 1616, 16, Colts, 112, 29, 282, 36, 29, 5, 35, 1, 0, 27, 10, 5, 1, 0, 1984, 34
2006-12-21, Vikings, 77, 22, 27, 20, 10, 10, 68, 0, 1, 3, 14, 2, 1, 0, 1521, 7, Packers, 46, 24, 273, 51, 26, 4, 35, 1, 2, 19, 19, 7, 0, 0, 2079, 9
2006-12-23, Chiefs, 150, 38, 142, 24, 12, 4, 40, 0, 1, 19, 14, 4, 3, 2, 1816, 20, Raiders, 112, 24, 195, 37, 27, 6, 45, 3, 2, 18, 15, 8, 1, 0, 1784, 9
2006-12-24, Ravens, 103, 33, 256, 31, 21, 12, 89, 1, 2, 23, 12, 6, 1, 1, 2122, 31, Steelers, 63, 18, 188, 42, 19, 5, 32, 1, 2, 16, 14, 2, 3, 2, 1478, 7
2006-12-24, Buccaneers, 153, 44, 202, 26, 16, 2, 10, 1, 1, 21, 17, 8, 2, 1, 2236, 22, Browns, 91, 20, 96, 28, 10, 1, 15, 0, 4, 12, 12, 4, 1, 0, 1364, 7
2006-12-24, Saints, 236, 53, 123, 32, 13, 2, 15, 0, 0, 22, 20, 5, 6, 4, 2434, 30, Giants, 83, 18, 59, 25, 9, 7, 67, 2, 1, 6, 10, 0, 1, 0, 1166, 7
2006-12-24, Cardinals, 123, 41, 249, 26, 18, 5, 45, 1, 0, 21, 16, 8, 1, 1, 2260, 26, 49ers, 49, 12, 174, 29, 18, 3, 35, 1, 1, 14, 9, 2, 1, 1, 1340, 20
2006-12-24, Panthers, 183, 52, 11, 7, 4, 8, 62, 0, 0, 15, 16, 8, 0, 0, 2507, 10, Falcons, 83, 19, 94, 20, 9, 4, 35, 0, 2, 8, 10, 3, 1, 0, 1093, 3
2006-12-24, Patriots, 117, 30, 242, 39, 28, 7, 51, 0, 0, 22, 16, 8, 0, 0, 2233, 24, Jaguars, 144, 22, 195, 23, 17, 7, 60, 1, 0, 12, 12, 5, 0, 0, 1367, 21
2006-12-24, Colts, 114, 18, 205, 27, 21, 2, 15, 1, 0, 19, 8, 6, 0, 0, 1441, 24, Texans, 191, 42, 163, 23, 16, 4, 25, 0, 0, 22, 14, 10, 1, 1, 2159, 27
2006-12-24, Chargers, 168, 33, 172, 30, 10, 10, 85, 0, 0, 14, 16, 4, 0, 0, 1629, 20, Seahawks, 153, 33, 161, 37, 17, 6, 50, 0, 2, 18, 21, 10, 0, 0, 1971, 17
2006-12-24, Titans, 215, 40, 181, 20, 13, 11, 81, 0, 0, 18, 15, 6, 1, 1, 1998, 30, Bills, 117, 24, 251, 34, 19, 5, 50, 0, 2, 22, 10, 2, 2, 1, 1602, 29
2006-12-24, Bengals, 149, 34, 194, 40, 21, 8, 46, 2, 2, 23, 15, 6, 1, 1, 1809, 23, Broncos, 127, 34, 160, 23, 12, 3, 10, 1, 1, 17, 13, 5, 1, 0, 1791, 24
