Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2003-09-07, Raiders, 34, 10, 246, 39, 24, 17, 173, 1, 0, 13, 12, 1, 0, 0, 1503, 20, Titans, 76, 28, 258, 38, 25, 11, 111, 1, 1, 20, 13, 5, 0, 0, 2097, 25
2003-09-07, Saints, 96, 26, 263, 47, 29, 11, 114, 3, 1, 20, 19, 10, 1, 0, 2079, 10, Seahawks, 151, 33, 119, 23, 12, 3, 20, 0, 0, 17, 12, 3, 0, 0, 1521, 27
2003-09-07, Cardinals, 95, 20, 339, 46, 28, 12, 80, 2, 1, 21, 15, 9, 1, 0, 2046, 24, Lions, 66, 23, 195, 30, 17, 6, 36, 0, 0, 16, 13, 6, 1, 1, 1554, 42
2003-09-07, Vikings, 154, 36, 183, 30, 15, 7, 65, 3, 0, 21, 14, 8, 0, 0, 2000, 30, Packers, 62, 19, 242, 41, 25, 6, 60, 1, 4, 22, 10, 5, 0, 0, 1600, 25
2003-09-08, Buccaneers, 90, 31, 238, 36, 27, 7, 64, 0, 1, 19, 17, 9, 0, 0, 2259, 17, Eagles, 121, 16, 124, 37, 19, 3, 25, 1, 1, 13, 11, 2, 2, 0, 1341, 0
2003-09-14, Titans, 53, 19, 183, 34, 22, 10, 99, 1, 1, 14, 13, 4, 2, 1, 1750, 7, Colts, 127, 34, 164, 21, 14, 6, 38, 0, 0, 20, 12, 3, 1, 1, 1850, 33
2003-09-14, Panthers, 171, 40, 87, 23, 9, 16, 120, 0, 2, 14, 17, 4, 0, 0, 2101, 12, Buccaneers, 60, 22, 337, 61, 34, 17, 168, 0, 1, 25, 18, 8, 0, 0, 2191, 9
2003-09-14, Dolphins, 187, 44, 189, 19, 14, 4, 30, 1, 0, 23, 10, 4, 0, 0, 2146, 21, Jets, 21, 11, 366, 45, 29, 7, 52, 0, 1, 17, 14, 7, 1, 0, 1454, 10
2003-09-14, Browns, 60, 20, 115, 37, 17, 7, 50, 1, 2, 9, 16, 4, 2, 0, 1756, 13, Ravens, 343, 41, 50, 18, 7, 10, 85, 2, 1, 14, 15, 4, 1, 1, 1844, 33
2003-09-14, Seahawks, 130, 30, 193, 21, 10, 8, 64, 0, 0, 16, 12, 6, 0, 0, 1589, 38, Cardinals, 93, 24, 193, 46, 25, 4, 40, 2, 4, 18, 18, 10, 1, 0, 2011, 0
2003-09-14, Broncos, 197, 33, 185, 29, 16, 10, 81, 0, 0, 24, 11, 4, 1, 1, 1993, 37, Chargers, 121, 18, 182, 41, 20, 11, 96, 0, 1, 19, 11, 1, 3, 2, 1607, 13
2003-09-14, Bills, 43, 32, 328, 27, 20, 6, 55, 0, 0, 20, 14, 8, 2, 1, 1870, 38, Jaguars, 95, 22, 192, 40, 26, 8, 97, 0, 0, 20, 14, 4, 4, 3, 1730, 17
2003-09-14, 49ers, 148, 26, 242, 38, 21, 13, 121, 0, 1, 20, 14, 4, 2, 2, 1803, 24, Rams, 88, 24, 190, 36, 25, 4, 43, 4, 0, 21, 14, 6, 0, 0, 1917, 27
2003-09-14, Bears, 80, 17, 128, 23, 14, 6, 50, 0, 1, 10, 9, 2, 0, 0, 1278, 13, Vikings, 202, 39, 198, 26, 20, 3, 25, 1, 0, 25, 14, 9, 0, 0, 2322, 24
2003-09-14, Steelers, 60, 16, 320, 47, 28, 8, 82, 1, 3, 16, 16, 6, 2, 0, 1753, 20, Chiefs, 158, 35, 124, 21, 15, 4, 32, 0, 2, 19, 11, 5, 0, 0, 1847, 41
2003-09-14, Lions, 56, 17, 237, 55, 26, 7, 60, 0, 3, 14, 20, 6, 2, 1, 1636, 6, Packers, 200, 35, 132, 28, 15, 7, 35, 1, 1, 17, 15, 6, 0, 0, 1964, 31
2003-09-14, Redskins, 125, 31, 310, 39, 25, 12, 79, 2, 0, 23, 15, 5, 0, 0, 2082, 33, Falcons, 99, 22, 184, 36, 16, 5, 35, 0, 2, 17, 11, 1, 0, 0, 1518, 31
2003-09-14, Bengals, 129, 39, 287, 41, 25, 7, 65, 0, 2, 27, 18, 9, 0, 0, 2364, 20, Raiders, 134, 20, 103, 28, 13, 6, 59, 0, 0, 12, 10, 2, 0, 0, 1236, 23
2003-09-14, Texans, 75, 24, 183, 36, 17, 11, 86, 0, 2, 16, 16, 4, 3, 2, 1667, 10, Saints, 110, 27, 182, 27, 18, 9, 78, 0, 0, 12, 17, 8, 0, 0, 1933, 31
2003-09-14, Patriots, 62, 30, 247, 44, 30, 8, 84, 0, 0, 17, 17, 4, 2, 1, 2195, 31, Eagles, 99, 17, 169, 48, 20, 7, 53, 4, 2, 23, 14, 3, 0, 0, 1405, 10
2003-09-15, Cowboys, 107, 36, 296, 40, 25, 11, 108, 0, 1, 24, 16, 5, 0, 0, 2550, 7, Giants, 53, 17, 256, 51, 21, 10, 102, 1, 2, 20, 17, 8, 0, 0, 1594, 7
2003-09-21, Browns, 51, 19, 200, 38, 25, 7, 60, 1, 1, 20, 14, 9, 0, 0, 1725, 13, 49ers, 75, 24, 190, 35, 21, 8, 88, 0, 1, 15, 15, 5, 2, 0, 1875, 12
2003-09-21, Jaguars, 152, 25, 114, 28, 16, 7, 38, 1, 0, 15, 13, 5, 0, 0, 1428, 13, Colts, 73, 30, 216, 33, 21, 4, 20, 0, 1, 17, 14, 7, 0, 0, 2172, 23
2003-09-21, Steelers, 138, 38, 238, 34, 21, 6, 53, 0, 1, 22, 16, 8, 2, 2, 2226, 17, Bengals, 57, 16, 125, 24, 16, 7, 49, 0, 1, 11, 10, 3, 0, 0, 1374, 10
2003-09-21, Chiefs, 168, 35, 258, 28, 16, 4, 20, 0, 2, 27, 13, 7, 0, 0, 1821, 42, Texans, 107, 26, 209, 38, 24, 10, 74, 2, 2, 20, 15, 4, 2, 2, 1779, 14
2003-09-21, Vikings, 127, 22, 287, 32, 15, 11, 125, 0, 1, 14, 14, 5, 0, 0, 1525, 23, Lions, 77, 26, 225, 42, 24, 9, 56, 0, 3, 22, 15, 6, 1, 0, 2075, 13
2003-09-21, Jets, 65, 17, 264, 44, 25, 6, 52, 0, 1, 16, 13, 1, 2, 0, 1643, 16, Patriots, 147, 36, 147, 26, 15, 9, 87, 1, 0, 19, 14, 5, 0, 0, 1957, 23
2003-09-21, Saints, 23, 15, 165, 23, 15, 5, 27, 2, 0, 11, 8, 3, 1, 0, 1249, 12, Titans, 105, 35, 280, 35, 24, 4, 14, 1, 0, 28, 14, 8, 1, 1, 2351, 27
2003-09-21, Bills, 41, 14, 77, 26, 10, 11, 84, 0, 3, 8, 9, 1, 0, 0, 1150, 7, Dolphins, 166, 44, 147, 28, 16, 4, 35, 1, 2, 23, 14, 6, 0, 0, 2450, 17
2003-09-21, Buccaneers, 132, 37, 184, 24, 16, 10, 123, 1, 0, 18, 13, 4, 0, 0, 2104, 31, Falcons, 29, 19, 107, 31, 18, 5, 35, 1, 4, 13, 12, 3, 1, 1, 1496, 10
2003-09-21, Ravens, 152, 32, 97, 21, 12, 4, 28, 0, 1, 16, 9, 3, 0, 0, 1488, 24, Chargers, 132, 30, 257, 45, 28, 10, 61, 0, 3, 25, 15, 6, 1, 1, 2112, 10
2003-09-21, Giants, 129, 31, 270, 39, 24, 15, 124, 0, 0, 25, 10, 1, 0, 0, 2072, 24, Redskins, 124, 22, 332, 45, 23, 17, 142, 0, 1, 25, 15, 7, 0, 0, 1783, 21
2003-09-21, Rams, 82, 28, 226, 34, 21, 3, 15, 1, 2, 19, 13, 5, 1, 0, 1939, 23, Seahawks, 96, 22, 220, 39, 22, 4, 30, 0, 1, 20, 14, 7, 1, 0, 1661, 24
2003-09-21, Packers, 66, 23, 245, 33, 23, 4, 48, 1, 1, 18, 11, 4, 0, 0, 1614, 13, Cardinals, 81, 31, 273, 31, 20, 7, 57, 0, 1, 21, 13, 8, 0, 0, 1986, 20
2003-09-22, Raiders, 39, 16, 156, 35, 17, 13, 98, 0, 1, 11, 15, 4, 2, 1, 1481, 10, Broncos, 190, 39, 193, 21, 14, 6, 35, 1, 0, 20, 12, 6, 0, 0, 2119, 31
2003-09-28, Bengals, 80, 29, 215, 31, 23, 11, 60, 0, 0, 17, 15, 9, 0, 0, 1787, 21, Browns, 69, 22, 270, 36, 23, 11, 101, 0, 1, 18, 11, 5, 1, 0, 1813, 14
2003-09-28, Patriots, 106, 30, 281, 38, 25, 8, 64, 1, 3, 23, 15, 7, 1, 0, 2019, 17, Redskins, 119, 29, 134, 22, 10, 9, 75, 0, 0, 15, 11, 3, 0, 0, 1581, 20
2003-09-28, Cardinals, 36, 14, 125, 21, 13, 10, 92, 3, 0, 7, 8, 0, 2, 2, 1053, 13, Rams, 133, 41, 268, 42, 28, 5, 35, 0, 1, 34, 17, 11, 0, 0, 2547, 37
2003-09-28, Eagles, 177, 34, 158, 29, 18, 7, 45, 0, 0, 19, 16, 9, 0, 0, 2028, 23, Bills, 21, 12, 287, 43, 27, 10, 84, 1, 0, 15, 15, 6, 3, 2, 1572, 13
2003-09-28, 49ers, 145, 25, 227, 41, 23, 9, 55, 0, 3, 18, 15, 6, 4, 1, 1858, 7, Vikings, 102, 30, 252, 21, 16, 4, 29, 0, 0, 19, 10, 5, 0, 0, 1742, 35
2003-09-28, Chargers, 222, 39, 208, 32, 22, 9, 111, 0, 1, 22, 13, 3, 1, 1, 2233, 31, Raiders, 120, 24, 328, 43, 26, 7, 57, 1, 1, 22, 16, 6, 2, 2, 1966, 34
2003-09-28, Lions, 144, 24, 141, 33, 15, 8, 74, 0, 0, 16, 15, 7, 2, 1, 1600, 16, Broncos, 79, 23, 253, 34, 25, 6, 44, 1, 0, 20, 11, 4, 0, 0, 2000, 20
2003-09-28, Cowboys, 202, 41, 158, 23, 11, 5, 38, 0, 1, 18, 16, 7, 0, 0, 1956, 17, Jets, 66, 26, 219, 29, 21, 4, 40, 2, 0, 15, 12, 5, 1, 0, 1644, 6
2003-09-28, Chiefs, 129, 28, 136, 28, 17, 4, 26, 0, 0, 15, 14, 4, 0, 0, 1725, 17, Ravens, 202, 36, 124, 26, 15, 4, 30, 1, 3, 22, 12, 5, 1, 0, 1875, 10
2003-09-28, Falcons, 144, 23, 123, 23, 14, 9, 84, 0, 1, 11, 12, 2, 1, 0, 1643, 3, Panthers, 193, 39, 168, 27, 17, 4, 40, 1, 0, 19, 17, 8, 0, 0, 1957, 23
2003-09-28, Titans, 40, 22, 158, 16, 15, 10, 77, 0, 0, 9, 10, 3, 0, 0, 1450, 30, Steelers, 69, 25, 307, 47, 31, 8, 80, 0, 2, 25, 13, 4, 3, 2, 2150, 13
2003-09-28, Jaguars, 79, 22, 263, 37, 18, 9, 48, 2, 3, 15, 11, 2, 1, 1, 1486, 20, Texans, 110, 37, 229, 37, 23, 4, 43, 2, 2, 21, 16, 7, 1, 1, 2114, 24
2003-09-28, Colts, 100, 28, 318, 27, 21, 2, 20, 0, 0, 20, 11, 7, 0, 0, 1916, 55, Saints, 155, 25, 208, 36, 21, 5, 50, 2, 2, 20, 12, 6, 1, 0, 1684, 21
2003-09-29, Packers, 187, 25, 193, 30, 22, 4, 38, 0, 1, 20, 12, 5, 1, 0, 1651, 38, Bears, 181, 28, 180, 44, 25, 6, 62, 0, 2, 23, 15, 5, 1, 1, 1949, 23
2003-10-05, Titans, 70, 27, 341, 45, 23, 8, 66, 0, 1, 23, 15, 6, 1, 1, 1915, 30, Patriots, 161, 27, 193, 31, 17, 9, 55, 0, 0, 21, 12, 6, 1, 0, 1685, 38
2003-10-05, Browns, 124, 40, 200, 25, 20, 2, 10, 1, 1, 22, 13, 7, 0, 0, 2248, 33, Steelers, 60, 18, 149, 30, 14, 10, 62, 1, 2, 11, 11, 1, 1, 0, 1352, 13
2003-10-05, Redskins, 49, 21, 258, 50, 25, 11, 85, 0, 2, 20, 17, 5, 1, 1, 1651, 25, Eagles, 127, 30, 140, 30, 16, 7, 86, 0, 2, 18, 14, 6, 0, 0, 1949, 27
2003-10-05, Lions, 84, 20, 221, 36, 20, 5, 48, 0, 2, 15, 11, 2, 1, 0, 1537, 17, 49ers, 142, 39, 183, 27, 15, 4, 45, 0, 1, 20, 15, 6, 0, 0, 2063, 24
2003-10-05, Raiders, 123, 27, 178, 34, 16, 5, 45, 0, 2, 18, 13, 5, 0, 0, 1714, 21, Bears, 200, 35, 144, 24, 13, 11, 97, 1, 2, 18, 11, 4, 1, 1, 1886, 24
2003-10-05, Dolphins, 134, 30, 151, 26, 14, 6, 50, 1, 0, 15, 16, 7, 0, 0, 1777, 23, Giants, 77, 23, 273, 43, 31, 5, 35, 1, 3, 25, 9, 3, 0, 0, 1823, 10
2003-10-05, Cardinals, 32, 18, 119, 28, 14, 5, 36, 0, 2, 9, 12, 3, 1, 0, 1412, 7, Cowboys, 97, 36, 268, 31, 20, 7, 64, 0, 1, 18, 16, 6, 2, 1, 2188, 24
2003-10-05, Chargers, 69, 13, 277, 41, 24, 10, 61, 2, 0, 21, 11, 5, 0, 0, 1607, 21, Jaguars, 123, 37, 313, 28, 19, 8, 89, 1, 0, 21, 14, 6, 1, 0, 1993, 27
2003-10-05, Vikings, 166, 38, 233, 24, 14, 8, 58, 0, 1, 16, 14, 4, 1, 0, 2008, 39, Falcons, 104, 17, 336, 41, 28, 7, 56, 1, 2, 21, 10, 3, 0, 0, 1592, 26
2003-10-05, Seahawks, 128, 23, 215, 39, 23, 7, 57, 1, 1, 23, 10, 5, 2, 0, 1610, 13, Packers, 159, 35, 177, 25, 19, 3, 25, 0, 0, 27, 9, 6, 0, 0, 1990, 35
2003-10-05, Broncos, 176, 31, 292, 39, 21, 7, 59, 1, 0, 22, 15, 5, 1, 0, 2046, 23, Chiefs, 133, 24, 128, 29, 15, 7, 47, 1, 1, 13, 13, 3, 0, 0, 1554, 24
2003-10-05, Saints, 155, 29, 189, 31, 16, 7, 64, 0, 1, 17, 15, 8, 0, 0, 1618, 13, Panthers, 185, 40, 124, 23, 15, 4, 20, 1, 0, 21, 14, 8, 1, 1, 1982, 19
2003-10-05, Bengals, 67, 27, 212, 44, 26, 7, 49, 1, 1, 18, 16, 6, 0, 0, 2070, 16, Bills, 80, 27, 177, 35, 19, 6, 49, 0, 0, 17, 15, 3, 2, 1, 1763, 22
2003-10-06, Colts, 74, 22, 381, 47, 34, 11, 80, 1, 1, 24, 15, 5, 2, 2, 1968, 38, Buccaneers, 139, 33, 318, 39, 26, 11, 111, 0, 1, 25, 14, 6, 0, 0, 2298, 35
2003-10-12, Raiders, 90, 21, 164, 33, 21, 19, 128, 0, 0, 12, 12, 3, 3, 2, 1725, 7, Browns, 171, 32, 113, 26, 16, 6, 55, 1, 0, 20, 13, 6, 1, 1, 1875, 13
2003-10-12, Eagles, 122, 31, 110, 26, 11, 2, 10, 1, 0, 14, 15, 5, 1, 1, 1676, 21, Cowboys, 119, 36, 173, 26, 15, 5, 23, 0, 1, 15, 16, 5, 1, 1, 1924, 23
2003-10-12, Chiefs, 82, 26, 400, 45, 27, 5, 40, 0, 0, 22, 17, 9, 0, 0, 1783, 40, Packers, 183, 35, 257, 36, 25, 3, 25, 1, 1, 24, 15, 6, 1, 1, 2195, 34
2003-10-12, Texans, 91, 16, 367, 42, 25, 6, 50, 0, 3, 24, 9, 2, 0, 0, 1577, 17, Titans, 114, 33, 421, 27, 18, 8, 69, 1, 0, 22, 11, 5, 0, 0, 2023, 38
2003-10-12, Panthers, 189, 41, 152, 20, 12, 9, 70, 1, 1, 17, 15, 5, 0, 0, 2272, 23, Colts, 76, 27, 293, 34, 23, 4, 30, 2, 1, 20, 12, 3, 1, 1, 1667, 20
2003-10-19, Bears, 87, 28, 124, 34, 19, 6, 64, 0, 2, 19, 16, 6, 2, 2, 2051, 17, Seahawks, 124, 28, 211, 27, 19, 5, 45, 1, 1, 22, 10, 5, 1, 1, 1549, 24
2003-10-19, Cowboys, 134, 43, 197, 27, 19, 6, 65, 1, 0, 25, 14, 5, 2, 1, 2241, 38, Lions, 83, 21, 74, 33, 10, 9, 96, 1, 3, 9, 15, 5, 1, 0, 1359, 7
2003-10-19, Ravens, 120, 29, 281, 27, 15, 13, 113, 2, 1, 21, 11, 2, 1, 1, 1744, 26, Bengals, 59, 28, 244, 27, 16, 8, 65, 0, 0, 17, 15, 7, 0, 0, 1856, 34
2003-10-19, Jets, 140, 27, 160, 29, 15, 2, 9, 0, 0, 18, 12, 4, 0, 0, 1544, 19, Texans, 169, 36, 156, 23, 15, 8, 50, 0, 0, 17, 12, 3, 2, 1, 2056, 14
2003-10-19, Redskins, 56, 22, 113, 29, 10, 9, 77, 1, 0, 8, 14, 2, 1, 1, 1385, 7, Bills, 196, 39, 236, 26, 19, 9, 95, 1, 1, 25, 10, 3, 0, 0, 2215, 24
2003-10-19, Titans, 134, 36, 214, 25, 13, 5, 40, 0, 0, 15, 17, 5, 2, 1, 2008, 37, Panthers, 44, 17, 339, 49, 31, 5, 45, 4, 0, 19, 14, 4, 2, 1, 1592, 17
2003-10-19, Eagles, 87, 23, 47, 23, 9, 6, 35, 1, 1, 9, 13, 4, 0, 0, 1458, 14, Giants, 180, 41, 159, 36, 22, 6, 66, 2, 0, 25, 17, 7, 1, 0, 2142, 10
2003-10-19, Buccaneers, 68, 14, 258, 41, 25, 6, 74, 1, 3, 14, 12, 3, 1, 1, 1612, 7, 49ers, 212, 41, 246, 29, 15, 5, 35, 1, 1, 22, 13, 3, 2, 1, 1988, 24
2003-10-19, Patriots, 59, 29, 273, 34, 24, 5, 34, 2, 0, 16, 15, 6, 0, 0, 2085, 19, Dolphins, 97, 29, 229, 35, 20, 4, 40, 1, 2, 20, 12, 4, 0, 0, 2070, 13
2003-10-19, Saints, 165, 36, 342, 31, 23, 7, 54, 1, 0, 27, 16, 10, 1, 1, 2290, 45, Falcons, 130, 22, 108, 29, 9, 5, 78, 0, 1, 11, 12, 3, 1, 1, 1310, 17
2003-10-19, Broncos, 138, 27, 183, 37, 21, 5, 40, 0, 3, 27, 11, 3, 1, 0, 1926, 20, Vikings, 72, 22, 268, 26, 19, 14, 108, 0, 0, 14, 11, 3, 2, 1, 1674, 28
2003-10-19, Chargers, 228, 36, 61, 19, 9, 12, 93, 1, 1, 15, 12, 2, 2, 1, 1729, 26, Browns, 101, 22, 176, 44, 24, 7, 76, 0, 2, 20, 14, 2, 3, 1, 1871, 20
2003-10-19, Packers, 116, 26, 256, 32, 23, 6, 40, 3, 1, 22, 11, 4, 1, 1, 1751, 24, Rams, 131, 27, 239, 34, 22, 8, 64, 0, 2, 22, 12, 5, 0, 0, 1849, 34
2003-10-20, Chiefs, 125, 31, 194, 22, 11, 7, 67, 0, 1, 16, 13, 4, 0, 0, 1681, 17, Raiders, 100, 25, 257, 47, 26, 6, 50, 1, 2, 25, 14, 4, 2, 1, 1919, 10
2003-10-26, Cowboys, 60, 22, 118, 25, 15, 1, 5, 1, 2, 9, 12, 3, 1, 0, 1516, 0, Buccaneers, 128, 35, 133, 26, 13, 3, 15, 0, 0, 14, 16, 5, 0, 0, 2084, 16
2003-10-26, Lions, 86, 23, 174, 40, 23, 9, 64, 0, 2, 16, 14, 4, 2, 1, 1794, 16, Bears, 68, 26, 193, 31, 20, 7, 60, 0, 0, 14, 16, 8, 0, 0, 1806, 24
2003-10-26, Texans, 131, 28, 139, 26, 20, 7, 52, 1, 1, 18, 10, 4, 1, 1, 1832, 21, Colts, 122, 27, 269, 30, 22, 3, 13, 1, 0, 23, 11, 5, 0, 0, 1768, 30
2003-10-26, Jets, 125, 24, 252, 35, 21, 5, 35, 1, 1, 22, 9, 5, 1, 0, 1718, 17, Eagles, 194, 32, 112, 23, 17, 1, 10, 1, 1, 23, 11, 6, 0, 0, 1882, 24
2003-10-26, Broncos, 104, 27, 90, 31, 16, 7, 49, 0, 2, 12, 15, 4, 2, 0, 1710, 6, Ravens, 151, 37, 126, 27, 15, 9, 62, 0, 0, 16, 17, 6, 0, 0, 1890, 26
2003-10-26, 49ers, 106, 27, 149, 28, 15, 6, 36, 1, 0, 15, 14, 7, 0, 0, 1623, 13, Cardinals, 221, 44, 93, 25, 14, 6, 55, 0, 1, 18, 15, 6, 0, 0, 2276, 16
2003-10-26, Giants, 83, 28, 367, 39, 23, 9, 70, 0, 1, 26, 11, 4, 1, 0, 1821, 29, Vikings, 137, 28, 222, 31, 18, 9, 52, 0, 2, 22, 11, 4, 1, 0, 1779, 17
2003-10-26, Bills, 133, 26, 133, 38, 25, 5, 31, 2, 5, 15, 11, 3, 2, 0, 1973, 5, Chiefs, 100, 24, 275, 37, 21, 5, 60, 0, 0, 22, 10, 2, 0, 0, 1627, 38
2003-10-26, Titans, 133, 38, 187, 27, 21, 8, 49, 0, 1, 23, 14, 8, 1, 1, 2354, 30, Jaguars, 54, 11, 239, 39, 24, 5, 45, 1, 2, 15, 10, 5, 1, 0, 1246, 17
2003-10-26, Browns, 84, 19, 119, 36, 22, 5, 25, 0, 1, 13, 14, 3, 2, 2, 1611, 3, Patriots, 94, 30, 253, 33, 20, 3, 30, 0, 0, 19, 14, 4, 0, 0, 1989, 9
2003-10-26, Panthers, 223, 39, 145, 27, 12, 6, 50, 0, 0, 20, 14, 5, 0, 0, 2032, 23, Saints, 104, 29, 190, 34, 21, 4, 43, 2, 1, 19, 12, 2, 3, 2, 1844, 20
2003-10-26, Rams, 89, 37, 359, 37, 22, 8, 45, 0, 0, 26, 16, 5, 1, 1, 2400, 33, Steelers, 94, 18, 151, 28, 12, 5, 37, 1, 3, 11, 10, 1, 1, 0, 1200, 21
2003-10-26, Seahawks, 121, 24, 338, 43, 26, 5, 30, 2, 3, 24, 14, 8, 1, 1, 1654, 24, Bengals, 194, 34, 218, 30, 18, 7, 60, 0, 0, 19, 16, 7, 1, 1, 1946, 27
2003-10-27, Dolphins, 81, 27, 183, 29, 20, 8, 47, 1, 0, 14, 14, 7, 1, 0, 1692, 26, Chargers, 104, 31, 146, 30, 19, 6, 35, 0, 3, 18, 14, 3, 2, 0, 1908, 10
2003-11-02, Redskins, 89, 16, 124, 33, 18, 8, 57, 0, 0, 13, 11, 1, 2, 1, 1544, 14, Cowboys, 208, 40, 192, 33, 17, 5, 30, 2, 2, 24, 16, 10, 0, 0, 2056, 21
2003-11-02, Bengals, 48, 18, 215, 38, 21, 5, 43, 0, 2, 17, 10, 3, 1, 0, 1508, 14, Cardinals, 161, 37, 143, 28, 18, 8, 57, 1, 0, 20, 16, 8, 0, 0, 2092, 17
2003-11-02, Giants, 115, 33, 298, 40, 24, 6, 62, 0, 0, 23, 16, 7, 0, 0, 2069, 31, Jets, 132, 38, 260, 45, 27, 3, 30, 2, 2, 28, 19, 9, 2, 2, 2427, 28
2003-11-02, Steelers, 105, 30, 215, 35, 21, 11, 76, 0, 0, 19, 14, 4, 1, 0, 1943, 16, Seahawks, 98, 25, 191, 31, 18, 5, 35, 0, 0, 19, 11, 3, 0, 0, 1657, 23
2003-11-02, Eagles, 128, 28, 302, 33, 21, 11, 90, 0, 0, 24, 11, 2, 0, 0, 1725, 23, Falcons, 131, 28, 147, 28, 16, 8, 61, 1, 1, 17, 13, 5, 0, 0, 1875, 16
2003-11-02, Jaguars, 134, 33, 186, 34, 22, 7, 52, 2, 1, 20, 14, 3, 1, 1, 2093, 17, Ravens, 103, 30, 156, 23, 10, 7, 40, 1, 1, 9, 15, 6, 0, 0, 1507, 24
2003-11-02, Raiders, 94, 26, 171, 39, 21, 8, 51, 1, 3, 18, 14, 5, 3, 3, 1846, 13, Lions, 112, 33, 117, 21, 13, 3, 30, 1, 1, 14, 13, 4, 0, 0, 1754, 23
2003-11-02, Rams, 9, 8, 331, 42, 26, 7, 50, 1, 2, 18, 9, 3, 1, 0, 1541, 10, 49ers, 165, 35, 224, 29, 19, 7, 39, 1, 1, 24, 13, 9, 0, 0, 2059, 30
2003-11-02, Panthers, 174, 35, 193, 23, 13, 4, 40, 0, 1, 21, 9, 4, 1, 1, 1785, 10, Texans, 118, 30, 149, 19, 13, 7, 55, 0, 0, 14, 13, 8, 2, 0, 1815, 14
2003-11-02, Saints, 124, 28, 133, 30, 13, 5, 47, 0, 1, 10, 16, 6, 2, 0, 1814, 17, Buccaneers, 56, 18, 296, 46, 27, 5, 35, 4, 2, 21, 13, 4, 2, 1, 1786, 14
