Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2007-10-28, Raiders, 92, 27, 143, 32, 15, 14, 100, 1, 1, 14, 16, 5, 1, 0, 1957, 9, Titans, 192, 36, 26, 14, 6, 7, 62, 0, 0, 11, 13, 3, 0, 0, 1643, 13
2007-10-28, Saints, 102, 27, 336, 39, 31, 4, 25, 1, 0, 26, 13, 7, 1, 0, 1955, 31, 49ers, 83, 21, 177, 43, 22, 7, 66, 1, 0, 15, 19, 10, 1, 0, 1645, 10
2007-10-28, Steelers, 160, 33, 230, 26, 19, 3, 20, 0, 1, 23, 11, 8, 0, 0, 1963, 24, Bengals, 91, 21, 205, 31, 23, 2, 10, 1, 0, 15, 11, 6, 1, 1, 1637, 13
2007-10-29, Packers, 105, 27, 325, 27, 21, 13, 103, 0, 0, 20, 10, 4, 0, 0, 1841, 19, Broncos, 88, 24, 244, 34, 21, 9, 63, 1, 0, 24, 10, 3, 1, 1, 1775, 13
2007-11-04, Texans, 178, 39, 181, 19, 11, 9, 56, 0, 1, 17, 14, 7, 1, 1, 1827, 24, Raiders, 153, 33, 157, 28, 13, 6, 40, 0, 3, 23, 11, 4, 1, 1, 1773, 17
2007-11-04, Seahawks, 105, 28, 318, 47, 30, 4, 20, 1, 1, 28, 14, 7, 2, 0, 1943, 30, Browns, 64, 25, 364, 48, 29, 6, 49, 0, 1, 30, 11, 5, 1, 1, 1998, 33
2007-11-04, 49ers, 116, 24, 135, 38, 17, 4, 30, 1, 3, 16, 13, 3, 0, 0, 1758, 16, Falcons, 155, 39, 131, 25, 14, 5, 31, 0, 1, 15, 16, 6, 2, 1, 1842, 20
2007-11-04, Packers, 78, 27, 354, 34, 24, 13, 115, 0, 2, 19, 14, 6, 0, 0, 1927, 33, Chiefs, 61, 22, 173, 32, 19, 6, 55, 0, 2, 20, 11, 3, 0, 0, 1673, 22
2007-11-04, Chargers, 42, 20, 187, 42, 19, 10, 67, 1, 1, 14, 16, 4, 1, 0, 1553, 17, Vikings, 378, 43, 150, 22, 13, 11, 81, 2, 0, 26, 13, 6, 1, 1, 2047, 35
2007-11-04, Patriots, 105, 28, 237, 32, 21, 10, 146, 0, 2, 21, 12, 7, 0, 0, 1784, 24, Colts, 119, 31, 210, 27, 16, 4, 25, 1, 1, 23, 12, 5, 0, 0, 1816, 20
2007-11-04, Cardinals, 23, 12, 172, 30, 10, 8, 64, 0, 2, 9, 10, 2, 0, 0, 1013, 10, Buccaneers, 162, 46, 188, 28, 18, 9, 70, 0, 0, 18, 21, 12, 0, 0, 2587, 17
2007-11-04, Bengals, 28, 17, 271, 39, 26, 5, 45, 0, 1, 16, 12, 6, 0, 0, 1458, 21, Bills, 176, 35, 303, 35, 25, 3, 25, 0, 1, 23, 13, 8, 0, 0, 2142, 33
2007-11-04, Redskins, 296, 48, 135, 23, 12, 5, 50, 0, 1, 23, 13, 6, 0, 0, 2173, 23, Jets, 124, 26, 214, 42, 23, 5, 40, 1, 0, 23, 18, 11, 0, 0, 1864, 20
2007-11-04, Panthers, 78, 22, 113, 32, 17, 10, 92, 0, 2, 15, 16, 4, 0, 0, 1618, 7, Titans, 140, 43, 96, 23, 14, 10, 89, 2, 2, 20, 14, 6, 0, 0, 1982, 20
2007-11-04, Jaguars, 88, 23, 344, 33, 20, 4, 38, 0, 3, 18, 13, 6, 1, 0, 1566, 24, Saints, 103, 25, 435, 49, 35, 2, 20, 1, 0, 32, 10, 4, 0, 0, 2034, 41
2007-11-04, Broncos, 47, 16, 256, 50, 32, 12, 84, 3, 1, 16, 18, 9, 2, 1, 1892, 7, Lions, 130, 29, 246, 31, 16, 2, 32, 1, 0, 20, 15, 6, 0, 0, 1708, 44
2007-11-04, Cowboys, 110, 32, 324, 25, 20, 3, 35, 0, 1, 24, 12, 8, 0, 0, 1939, 38, Eagles, 66, 19, 250, 46, 27, 5, 35, 1, 2, 21, 15, 6, 3, 3, 1661, 17
2007-11-05, Ravens, 64, 14, 40, 31, 16, 11, 85, 3, 1, 5, 15, 3, 0, 0, 1425, 7, Steelers, 90, 39, 201, 21, 14, 5, 49, 0, 1, 14, 17, 7, 0, 0, 2175, 38
2007-11-11, Rams, 133, 34, 276, 34, 28, 5, 77, 0, 0, 26, 13, 8, 0, 0, 2382, 37, Saints, 43, 11, 265, 36, 25, 2, 28, 0, 2, 22, 8, 4, 1, 0, 1218, 29
2007-11-11, Bengals, 70, 34, 256, 34, 23, 7, 45, 0, 0, 17, 18, 7, 1, 0, 2142, 21, Ravens, 66, 18, 206, 34, 23, 6, 30, 4, 2, 16, 10, 3, 2, 1, 1458, 7
2007-11-11, Broncos, 141, 29, 186, 31, 17, 12, 64, 0, 1, 18, 13, 5, 1, 0, 1769, 27, Chiefs, 67, 22, 217, 45, 23, 4, 20, 1, 3, 19, 16, 6, 2, 1, 1831, 11
2007-11-11, Bills, 63, 25, 151, 23, 12, 2, 10, 0, 1, 15, 10, 2, 1, 1, 1381, 13, Dolphins, 143, 38, 126, 29, 16, 7, 39, 0, 0, 15, 19, 9, 3, 1, 2219, 10
2007-11-11, Jaguars, 166, 44, 96, 23, 13, 4, 35, 1, 0, 19, 16, 6, 5, 3, 2063, 28, Titans, 62, 19, 230, 41, 24, 9, 56, 1, 2, 17, 15, 4, 3, 1, 1537, 13
2007-11-11, Eagles, 139, 28, 240, 28, 20, 5, 38, 2, 0, 22, 10, 6, 1, 1, 1645, 33, Redskins, 158, 36, 203, 34, 23, 11, 74, 2, 0, 25, 12, 6, 2, 0, 1955, 25
2007-11-11, Browns, 40, 18, 123, 35, 16, 7, 40, 1, 0, 13, 12, 5, 0, 0, 1303, 28, Steelers, 159, 35, 242, 35, 23, 5, 30, 0, 1, 22, 16, 8, 0, 0, 2297, 31
2007-11-11, Colts, 75, 26, 311, 56, 34, 4, 21, 0, 6, 25, 19, 10, 1, 1, 2172, 21, Chargers, 91, 24, 86, 24, 13, 10, 78, 1, 2, 11, 11, 3, 1, 1, 1428, 23
2007-11-11, Vikings, 86, 15, 161, 26, 16, 5, 51, 0, 1, 11, 8, 0, 3, 0, 1160, 0, Packers, 120, 32, 368, 48, 35, 4, 35, 0, 0, 29, 17, 11, 2, 2, 2440, 34
2007-11-11, Falcons, 88, 28, 189, 27, 20, 9, 68, 1, 0, 12, 16, 5, 0, 0, 1900, 20, Panthers, 90, 28, 145, 29, 13, 6, 43, 1, 1, 10, 16, 3, 1, 0, 1700, 13
2007-11-11, Bears, 78, 34, 217, 28, 17, 7, 50, 0, 0, 16, 16, 5, 0, 0, 1897, 17, Raiders, 113, 29, 80, 27, 14, 6, 46, 2, 1, 12, 15, 3, 0, 0, 1703, 6
2007-11-11, Lions, -18, 8, 263, 45, 32, 10, 70, 3, 2, 16, 10, 4, 1, 0, 1532, 21, Cardinals, 73, 28, 246, 37, 27, 9, 70, 3, 1, 21, 11, 5, 0, 0, 2068, 31
2007-11-11, Cowboys, 82, 24, 241, 28, 20, 10, 84, 0, 1, 19, 11, 5, 0, 0, 1512, 31, Giants, 106, 27, 194, 34, 23, 8, 70, 0, 2, 23, 14, 7, 1, 0, 2088, 20
2007-11-12, 49ers, 79, 16, 94, 28, 12, 10, 53, 2, 0, 6, 12, 1, 3, 0, 1206, 0, Seahawks, 106, 36, 274, 40, 27, 4, 39, 1, 1, 27, 14, 6, 0, 0, 2394, 24
2007-11-18, Raiders, 61, 27, 311, 39, 23, 10, 55, 1, 1, 18, 17, 7, 0, 0, 1855, 22, Vikings, 228, 32, 250, 24, 19, 4, 30, 4, 1, 25, 7, 1, 0, 0, 1745, 29
2007-11-18, Rams, 102, 29, 105, 32, 21, 3, 20, 0, 0, 15, 18, 6, 1, 1, 2058, 13, 49ers, 32, 16, 212, 42, 20, 7, 39, 0, 2, 13, 14, 3, 0, 0, 1542, 9
2007-11-18, Bears, 107, 22, 238, 37, 24, 6, 40, 1, 0, 16, 16, 6, 2, 0, 1735, 23, Seahawks, 103, 23, 322, 44, 30, 2, 20, 1, 0, 21, 16, 6, 1, 1, 1865, 30
2007-11-18, Dolphins, 77, 25, 109, 22, 9, 3, 15, 0, 0, 9, 11, 2, 1, 0, 1511, 7, Eagles, 202, 39, 150, 30, 16, 4, 40, 0, 3, 20, 16, 8, 0, 0, 2089, 17
2007-11-18, Browns, 117, 34, 263, 38, 24, 12, 104, 1, 1, 22, 15, 5, 1, 0, 2263, 33, Ravens, 128, 25, 240, 41, 22, 2, 15, 2, 2, 23, 12, 2, 1, 0, 1687, 30
2007-11-18, Saints, 47, 19, 280, 49, 33, 4, 30, 1, 2, 20, 15, 8, 2, 0, 1917, 10, Texans, 103, 25, 287, 33, 21, 3, 22, 2, 0, 19, 11, 3, 2, 1, 1683, 23
2007-11-18, Steelers, 112, 33, 151, 25, 15, 8, 100, 1, 1, 16, 16, 5, 0, 0, 2152, 16, Jets, 151, 34, 146, 31, 14, 4, 30, 0, 1, 20, 13, 3, 2, 0, 1751, 19
2007-11-18, Patriots, 127, 29, 383, 41, 33, 4, 37, 0, 0, 30, 11, 8, 2, 2, 2094, 56, Bills, 78, 19, 151, 26, 15, 5, 34, 1, 1, 14, 10, 4, 0, 0, 1506, 10
2007-11-18, Giants, 72, 27, 269, 39, 28, 6, 47, 2, 0, 19, 14, 4, 0, 0, 2117, 16, Lions, 25, 11, 351, 43, 28, 7, 40, 1, 3, 17, 10, 1, 0, 0, 1483, 10
2007-11-18, Chiefs, 72, 27, 162, 27, 19, 5, 33, 2, 0, 11, 15, 6, 0, 0, 1943, 10, Colts, 66, 27, 150, 32, 16, 2, 10, 0, 1, 16, 15, 4, 1, 1, 1657, 13
2007-11-18, Cardinals, 50, 24, 197, 28, 16, 11, 101, 0, 0, 17, 11, 3, 0, 0, 1653, 35, Bengals, 72, 20, 324, 52, 37, 11, 79, 1, 4, 21, 14, 8, 2, 0, 1947, 27
2007-11-18, Buccaneers, 149, 31, 156, 21, 11, 6, 45, 2, 0, 15, 10, 3, 1, 0, 1646, 31, Falcons, 49, 19, 226, 48, 31, 11, 105, 2, 2, 15, 16, 5, 2, 0, 1954, 7
2007-11-18, Redskins, 62, 17, 361, 55, 34, 3, 71, 1, 1, 28, 13, 5, 1, 1, 1785, 23, Cowboys, 72, 25, 287, 32, 22, 7, 58, 0, 1, 19, 13, 8, 0, 0, 1815, 28
2007-11-18, Panthers, 131, 29, 251, 37, 19, 4, 25, 1, 2, 21, 14, 5, 2, 1, 1729, 17, Packers, 103, 27, 214, 30, 22, 6, 75, 0, 0, 18, 12, 5, 0, 0, 1871, 31
2007-11-18, Chargers, 79, 20, 309, 40, 22, 4, 31, 0, 2, 18, 12, 4, 2, 1, 1623, 17, Jaguars, 122, 37, 189, 24, 15, 5, 42, 0, 0, 18, 14, 5, 2, 2, 1977, 24
2007-11-19, Titans, 133, 29, 290, 41, 26, 6, 80, 1, 2, 28, 14, 7, 0, 0, 2133, 20, Broncos, 166, 26, 193, 21, 16, 5, 35, 1, 0, 15, 12, 6, 0, 0, 1467, 34
2007-11-22, Jets, 60, 21, 120, 27, 12, 4, 30, 1, 1, 9, 14, 2, 2, 1, 1328, 3, Cowboys, 174, 34, 170, 28, 21, 2, 10, 0, 1, 21, 11, 4, 0, 0, 2272, 34
2007-11-22, Packers, 100, 17, 381, 41, 31, 9, 81, 1, 0, 25, 7, 1, 0, 0, 1541, 37, Lions, 134, 30, 197, 40, 19, 7, 59, 0, 1, 25, 15, 5, 2, 1, 2059, 26
2007-11-22, Colts, 118, 27, 247, 32, 22, 6, 55, 0, 1, 26, 9, 2, 1, 1, 1764, 31, Falcons, 112, 30, 138, 30, 14, 5, 41, 0, 2, 13, 15, 5, 3, 2, 1836, 13
2007-11-25, Titans, 61, 18, 244, 31, 19, 6, 55, 1, 1, 10, 10, 2, 2, 0, 1290, 6, Bengals, 148, 36, 278, 38, 32, 4, 35, 0, 1, 30, 18, 14, 0, 0, 2310, 35
2007-11-25, 49ers, 137, 25, 237, 39, 25, 3, 42, 0, 0, 21, 13, 4, 2, 0, 1892, 37, Cardinals, 96, 24, 456, 49, 35, 10, 70, 2, 2, 25, 14, 4, 2, 2, 2312, 31
2007-11-25, Texans, 77, 18, 237, 36, 22, 5, 26, 1, 2, 17, 10, 2, 1, 0, 1477, 17, Browns, 148, 33, 249, 35, 24, 7, 71, 0, 1, 21, 13, 3, 3, 2, 2123, 27
2007-11-25, Raiders, 153, 29, 159, 22, 15, 7, 58, 1, 0, 19, 10, 3, 0, 0, 1669, 20, Chiefs, 164, 37, 128, 23, 12, 7, 48, 0, 1, 18, 12, 3, 2, 1, 1931, 17
2007-11-25, Eagles, 55, 19, 336, 42, 27, 3, 18, 0, 3, 22, 13, 8, 1, 1, 1669, 28, Patriots, 48, 16, 362, 54, 34, 7, 44, 0, 0, 25, 16, 10, 1, 0, 1931, 31
2007-11-25, Seahawks, 87, 19, 215, 38, 21, 6, 45, 1, 1, 18, 12, 3, 0, 0, 1483, 24, Rams, 104, 31, 161, 37, 23, 4, 20, 0, 2, 17, 17, 5, 1, 0, 2117, 19
2007-11-25, Bills, 94, 24, 203, 40, 27, 5, 29, 1, 2, 20, 16, 9, 2, 1, 1845, 14, Jaguars, 124, 26, 292, 37, 23, 1, 5, 1, 0, 21, 16, 9, 1, 0, 1755, 36
2007-11-25, Ravens, 56, 20, 154, 33, 21, 3, 30, 2, 0, 19, 12, 5, 1, 0, 1685, 14, Chargers, 83, 30, 249, 35, 25, 6, 60, 0, 0, 18, 15, 7, 1, 1, 1915, 32
2007-11-25, Broncos, 138, 37, 292, 31, 17, 5, 28, 1, 1, 22, 12, 1, 1, 1, 2034, 34, Bears, 122, 32, 171, 33, 17, 5, 50, 3, 1, 18, 15, 4, 1, 1, 1787, 37
2007-11-25, Redskins, 120, 31, 292, 49, 30, 4, 27, 4, 2, 23, 17, 9, 3, 2, 2093, 13, Buccaneers, 99, 25, 93, 23, 11, 4, 25, 0, 0, 9, 12, 1, 0, 0, 1507, 19
2007-11-25, Vikings, 127, 39, 124, 12, 10, 4, 15, 0, 0, 15, 13, 5, 1, 1, 1934, 41, Giants, 75, 19, 234, 49, 21, 5, 30, 0, 4, 18, 17, 7, 2, 0, 1666, 17
2007-11-25, Saints, 113, 39, 260, 36, 24, 5, 76, 0, 1, 22, 18, 11, 0, 0, 2363, 31, Panthers, 43, 18, 152, 36, 18, 5, 35, 1, 3, 11, 13, 3, 2, 0, 1237, 6
2007-11-26, Dolphins, 49, 23, 110, 24, 14, 4, 19, 2, 0, 9, 12, 3, 2, 0, 1546, 0, Steelers, 84, 29, 132, 21, 18, 3, 30, 0, 1, 13, 12, 4, 1, 0, 2054, 3
2007-11-29, Packers, 124, 19, 233, 40, 23, 9, 142, 0, 2, 20, 12, 5, 1, 0, 1751, 27, Cowboys, 105, 28, 309, 30, 19, 10, 65, 0, 1, 23, 9, 4, 1, 0, 1849, 37
2007-12-02, Seahawks, 135, 29, 176, 34, 19, 2, 25, 1, 1, 16, 15, 6, 1, 0, 1772, 28, Eagles, 144, 29, 219, 42, 19, 0, 0, 0, 4, 17, 19, 7, 2, 0, 1828, 24
2007-12-02, Broncos, 86, 29, 206, 32, 16, 5, 25, 2, 2, 14, 15, 7, 1, 0, 1540, 20, Raiders, 175, 41, 197, 28, 18, 3, 20, 1, 0, 20, 15, 6, 2, 0, 2060, 34
2007-12-02, 49ers, 59, 17, 136, 29, 14, 7, 55, 2, 4, 12, 11, 3, 1, 0, 1298, 14, Panthers, 166, 44, 157, 26, 17, 7, 65, 0, 2, 20, 18, 9, 0, 0, 2302, 31
2007-12-02, Jaguars, 168, 31, 243, 29, 24, 8, 64, 1, 1, 27, 10, 6, 1, 1, 2145, 25, Colts, 63, 25, 279, 29, 20, 2, 15, 0, 1, 19, 13, 10, 0, 0, 1455, 28
2007-12-02, Buccaneers, 172, 26, 294, 37, 29, 7, 55, 0, 1, 24, 13, 5, 1, 1, 2086, 27, Saints, 84, 21, 162, 23, 17, 6, 40, 1, 0, 13, 11, 5, 0, 0, 1514, 23
2007-12-02, Chargers, 191, 32, 139, 21, 10, 6, 36, 0, 1, 12, 14, 4, 0, 0, 1562, 24, Chiefs, 88, 25, 180, 40, 21, 6, 44, 1, 3, 18, 18, 6, 4, 2, 2038, 10
2007-12-02, Texans, 119, 25, 196, 35, 20, 5, 36, 1, 1, 17, 12, 4, 0, 0, 1782, 20, Titans, 153, 29, 229, 31, 21, 7, 44, 0, 1, 23, 11, 4, 0, 0, 1818, 28
2007-12-02, Falcons, 111, 18, 324, 58, 33, 8, 55, 1, 2, 23, 19, 8, 2, 0, 1855, 16, Rams, 105, 26, 304, 35, 23, 5, 46, 0, 2, 19, 12, 4, 0, 0, 1745, 28
2007-12-02, Bengals, 74, 23, 175, 44, 17, 8, 45, 1, 0, 15, 18, 8, 3, 0, 1553, 10, Steelers, 101, 35, 184, 32, 21, 7, 37, 2, 2, 20, 14, 7, 0, 0, 2047, 24
2007-12-02, Lions, 23, 7, 231, 36, 27, 6, 48, 0, 0, 14, 10, 3, 1, 1, 1378, 10, Vikings, 216, 39, 227, 26, 19, 4, 25, 0, 1, 29, 10, 6, 1, 1, 2222, 42
2007-12-02, Giants, 175, 37, 181, 27, 16, 2, 10, 2, 2, 24, 12, 5, 1, 1, 1836, 21, Bears, 68, 23, 244, 46, 25, 10, 71, 0, 0, 18, 19, 6, 1, 1, 1764, 16
2007-12-02, Jets, 163, 40, 209, 24, 15, 2, 11, 1, 1, 20, 18, 10, 0, 0, 2100, 40, Dolphins, 37, 18, 150, 39, 23, 4, 42, 2, 3, 12, 16, 6, 2, 2, 1500, 13
2007-12-02, Bills, 100, 20, 257, 36, 22, 8, 101, 1, 0, 15, 13, 5, 0, 0, 1624, 17, Redskins, 80, 30, 202, 37, 21, 4, 34, 1, 1, 22, 17, 8, 0, 0, 1976, 16
2007-12-02, Browns, 84, 21, 295, 41, 21, 10, 77, 2, 2, 21, 11, 4, 1, 0, 1797, 21, Cardinals, 133, 27, 169, 30, 18, 11, 75, 0, 1, 18, 12, 4, 0, 0, 1803, 27
2007-12-03, Patriots, 90, 24, 236, 38, 18, 4, 30, 0, 1, 21, 12, 2, 2, 2, 1626, 27, Ravens, 166, 37, 210, 23, 15, 13, 100, 1, 1, 20, 11, 3, 1, 1, 1974, 24
2007-12-06, Bears, 60, 24, 296, 51, 29, 9, 49, 0, 2, 22, 16, 5, 1, 1, 1879, 16, Redskins, 31, 24, 314, 36, 25, 7, 48, 1, 0, 15, 15, 6, 0, 0, 1721, 24
2007-12-09, Giants, 111, 27, 207, 31, 17, 3, 15, 2, 0, 15, 15, 6, 0, 0, 1651, 16, Eagles, 141, 28, 165, 31, 20, 7, 41, 1, 0, 18, 13, 2, 3, 2, 1949, 13
2007-12-09, Cardinals, 50, 16, 305, 46, 28, 7, 55, 0, 5, 23, 10, 3, 2, 1, 1837, 21, Seahawks, 80, 28, 269, 33, 22, 5, 23, 0, 0, 21, 12, 4, 1, 1, 1763, 42
2007-12-09, Chiefs, 16, 17, 113, 29, 15, 7, 34, 2, 1, 7, 13, 1, 3, 3, 1533, 7, Broncos, 215, 34, 238, 27, 20, 4, 35, 0, 0, 23, 9, 2, 0, 0, 2067, 41
2007-12-09, Vikings, 117, 31, 163, 25, 16, 3, 25, 1, 0, 11, 14, 5, 0, 0, 1693, 27, 49ers, 73, 20, 211, 47, 29, 7, 35, 3, 2, 17, 16, 8, 2, 1, 1907, 7
2007-12-09, Rams, 88, 24, 153, 28, 17, 4, 53, 1, 1, 10, 13, 3, 2, 2, 1595, 10, Bengals, 192, 36, 178, 29, 21, 4, 20, 0, 2, 18, 15, 7, 0, 0, 2005, 19
2007-12-09, Dolphins, 65, 21, 220, 44, 23, 6, 55, 3, 2, 18, 16, 4, 3, 1, 1770, 17, Bills, 224, 40, 165, 23, 11, 8, 64, 1, 0, 20, 12, 4, 0, 0, 1830, 38
2007-12-09, Cowboys, 87, 16, 281, 44, 35, 3, 23, 1, 0, 25, 10, 4, 2, 2, 1655, 28, Lions, 152, 32, 238, 36, 22, 7, 35, 0, 0, 25, 14, 7, 0, 0, 1945, 27
2007-12-09, Raiders, 85, 28, 148, 23, 12, 9, 62, 1, 2, 10, 13, 3, 3, 1, 1606, 7, Packers, 179, 36, 266, 23, 15, 9, 84, 0, 1, 21, 12, 6, 1, 0, 1994, 38
2007-12-09, Panthers, 50, 15, 99, 38, 16, 5, 50, 1, 1, 10, 12, 2, 3, 1, 1262, 6, Jaguars, 178, 38, 249, 37, 21, 6, 40, 1, 0, 24, 17, 9, 2, 1, 2338, 37
2007-12-09, Buccaneers, 71, 17, 234, 38, 25, 4, 25, 2, 0, 16, 13, 3, 2, 0, 1494, 14, Texans, 71, 27, 186, 36, 27, 5, 35, 2, 0, 18, 17, 10, 0, 0, 2106, 28
2007-12-09, Steelers, 181, 32, 168, 32, 19, 6, 49, 1, 0, 19, 14, 5, 4, 2, 2083, 13, Patriots, 22, 9, 399, 46, 32, 3, 20, 0, 0, 21, 11, 4, 1, 1, 1517, 34
2007-12-09, Chargers, 148, 30, 193, 42, 21, 4, 30, 0, 3, 20, 18, 6, 1, 1, 1878, 23, Titans, 131, 37, 109, 24, 14, 4, 21, 0, 2, 13, 17, 6, 0, 0, 2173, 17
2007-12-09, Colts, 59, 27, 275, 22, 16, 7, 82, 0, 0, 16, 10, 5, 0, 0, 1611, 44, Ravens, 98, 32, 145, 30, 22, 2, 15, 2, 3, 19, 13, 6, 4, 2, 1989, 20
2007-12-09, Browns, 152, 29, 185, 29, 16, 4, 29, 0, 1, 18, 12, 5, 1, 1, 1679, 24, Jets, 119, 30, 268, 41, 24, 2, 9, 0, 2, 26, 12, 2, 2, 2, 1921, 18
2007-12-10, Saints, 145, 30, 328, 41, 28, 3, 20, 1, 0, 23, 17, 10, 2, 1, 2127, 34, Falcons, 37, 16, 286, 40, 23, 4, 40, 0, 1, 13, 12, 2, 4, 2, 1473, 14
2007-12-13, Broncos, 72, 20, 236, 39, 27, 5, 25, 0, 0, 20, 12, 4, 3, 0, 1774, 13, Texans, 158, 31, 200, 27, 16, 3, 15, 0, 1, 21, 11, 6, 0, 0, 1826, 31
2007-12-15, Bengals, 61, 19, 251, 31, 19, 1, 15, 0, 0, 15, 10, 3, 2, 1, 1441, 13, 49ers, 156, 37, 181, 28, 21, 3, 15, 0, 0, 22, 15, 9, 1, 0, 2159, 20
2007-12-16, Falcons, 106, 20, 27, 15, 4, 5, 48, 2, 2, 5, 9, 0, 0, 0, 1021, 3, Buccaneers, 190, 48, 95, 25, 15, 5, 44, 0, 1, 21, 19, 9, 2, 2, 2579, 37
2007-12-16, Lions, 26, 9, 302, 47, 26, 6, 38, 1, 5, 19, 9, 4, 1, 0, 1108, 14, Chargers, 274, 53, 142, 22, 14, 5, 25, 0, 0, 26, 18, 11, 1, 0, 2492, 51
2007-12-16, Colts, 58, 20, 264, 39, 22, 3, 30, 0, 1, 20, 13, 5, 2, 0, 1574, 21, Raiders, 149, 39, 104, 29, 15, 6, 47, 0, 0, 18, 16, 7, 3, 1, 2026, 14
2007-12-16, Ravens, 163, 36, 182, 30, 15, 1, 5, 0, 1, 21, 18, 9, 0, 0, 1873, 16, Dolphins, 72, 29, 288, 39, 23, 4, 25, 0, 0, 21, 19, 10, 1, 1, 2133, 22
2007-12-16, Bills, 108, 32, 124, 33, 13, 2, 15, 0, 0, 11, 16, 3, 5, 2, 1693, 0, Browns, 174, 37, 130, 24, 9, 2, 15, 0, 0, 16, 14, 4, 1, 0, 1907, 8
2007-12-16, Seahawks, 44, 14, 238, 41, 27, 3, 15, 1, 0, 18, 12, 3, 0, 0, 1478, 10, Panthers, 114, 38, 208, 27, 19, 5, 54, 0, 0, 15, 18, 9, 1, 0, 2122, 13
2007-12-16, Cardinals, 103, 22, 214, 30, 19, 10, 78, 1, 1, 17, 11, 3, 2, 2, 1688, 24, Saints, 114, 29, 307, 30, 26, 3, 15, 2, 0, 24, 9, 4, 1, 1, 1912, 31
2007-12-16, Redskins, 153, 35, 156, 25, 8, 4, 35, 0, 0, 14, 15, 3, 0, 0, 1735, 22, Giants, 139, 28, 168, 52, 18, 3, 35, 1, 0, 20, 19, 5, 5, 2, 1865, 10
2007-12-16, Titans, 148, 36, 179, 26, 16, 5, 35, 0, 0, 19, 11, 3, 0, 0, 1842, 26, Chiefs, 89, 21, 217, 43, 25, 8, 61, 1, 2, 17, 17, 11, 1, 1, 1758, 17
2007-12-16, Eagles, 134, 27, 181, 41, 23, 4, 35, 1, 0, 20, 16, 5, 0, 0, 2037, 10, Cowboys, 53, 15, 187, 36, 13, 6, 45, 0, 3, 11, 13, 1, 1, 1, 1563, 6
2007-12-16, Jets, 90, 17, 144, 40, 25, 6, 42, 1, 1, 13, 14, 3, 3, 1, 1583, 10, Patriots, 131, 35, 134, 27, 14, 6, 48, 0, 1, 16, 16, 6, 1, 1, 2017, 20
2007-12-16, Packers, 52, 23, 227, 30, 19, 6, 35, 1, 2, 16, 10, 5, 0, 0, 1416, 33, Rams, 173, 31, 191, 39, 20, 13, 93, 0, 2, 21, 15, 6, 3, 1, 2184, 14
2007-12-16, Jaguars, 224, 42, 197, 33, 17, 1, 10, 0, 1, 25, 14, 5, 3, 3, 2259, 29, Steelers, 111, 17, 106, 33, 16, 4, 34, 0, 0, 13, 13, 5, 1, 0, 1341, 22
2007-12-17, Bears, 32, 17, 177, 38, 22, 11, 95, 0, 1, 11, 14, 1, 2, 1, 1455, 13, Vikings, 136, 34, 236, 29, 18, 4, 30, 1, 3, 21, 14, 5, 1, 1, 2145, 20
2007-12-20, Steelers, 166, 37, 259, 21, 17, 2, 36, 0, 0, 24, 10, 4, 1, 1, 2176, 41, Rams, 90, 15, 226, 42, 21, 3, 20, 0, 2, 17, 14, 7, 2, 0, 1424, 24
2007-12-22, Cowboys, 148, 37, 257, 42, 28, 5, 39, 0, 1, 25, 17, 7, 3, 3, 2340, 20, Panthers, 69, 14, 147, 28, 15, 3, 15, 0, 1, 12, 11, 2, 1, 1, 1260, 13
2007-12-23, Ravens, 106, 27, 187, 33, 16, 6, 69, 3, 0, 13, 15, 4, 2, 2, 1644, 6, Seahawks, 144, 36, 192, 29, 19, 0, 0, 0, 2, 21, 14, 4, 1, 0, 1956, 27
2007-12-23, Jets, 68, 24, 228, 32, 26, 4, 35, 0, 2, 14, 16, 6, 2, 1, 1811, 6, Titans, 127, 36, 146, 22, 12, 5, 39, 1, 1, 17, 14, 7, 0, 0, 1789, 10
2007-12-23, Raiders, 110, 30, 105, 31, 13, 11, 88, 1, 3, 13, 15, 3, 2, 1, 1968, 11, Jaguars, 201, 28, 236, 26, 16, 6, 42, 1, 1, 26, 11, 7, 0, 0, 1632, 49
2007-12-23, Texans, 66, 19, 233, 36, 22, 6, 55, 0, 3, 18, 8, 3, 1, 1, 1455, 15, Colts, 120, 31, 338, 40, 31, 5, 40, 1, 0, 33, 11, 6, 1, 1, 2145, 38
2007-12-23, Packers, 125, 21, 149, 32, 17, 1, 10, 0, 2, 13, 12, 3, 3, 1, 1587, 7, Bears, 139, 45, 101, 14, 8, 6, 30, 0, 0, 14, 15, 6, 3, 2, 2013, 35
