Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2017-09-10, Raiders, 109, 29, 250, 32, 22, 5, 49, 0, 0, 22, 12, 5, 1, 1, 1899, 26, Titans, 95, 21, 255, 41, 25, 5, 49, 0, 0, 21, 14, 7, 0, 0, 1701, 16
2017-09-10, Seahawks, 90, 18, 135, 27, 14, 8, 50, 1, 0, 12, 12, 3, 0, 0, 1247, 9, Packers, 84, 28, 286, 42, 28, 8, 70, 0, 1, 26, 16, 9, 0, 0, 2353, 17
2017-09-10, Cardinals, 45, 18, 263, 48, 27, 6, 55, 1, 3, 24, 15, 6, 1, 1, 1600, 23, Lions, 82, 27, 285, 41, 29, 10, 100, 0, 1, 19, 16, 8, 1, 0, 2000, 35
2017-09-11, Chargers, 64, 22, 185, 33, 22, 4, 40, 0, 1, 17, 12, 3, 2, 1, 1547, 21, Broncos, 140, 36, 181, 28, 17, 3, 62, 1, 1, 22, 15, 8, 0, 0, 2053, 24
2017-09-11, Saints, 60, 21, 284, 37, 27, 6, 52, 0, 0, 19, 11, 4, 0, 0, 1724, 19, Vikings, 129, 30, 341, 32, 27, 5, 50, 0, 0, 23, 14, 9, 0, 0, 1876, 29
2017-09-14, Texans, 168, 35, 98, 24, 15, 9, 61, 0, 0, 14, 15, 4, 0, 0, 1935, 13, Bengals, 82, 24, 213, 35, 20, 7, 45, 1, 0, 12, 15, 4, 2, 1, 1665, 9
2017-09-17, Bills, 69, 23, 107, 25, 17, 5, 44, 0, 0, 10, 13, 4, 2, 0, 1267, 3, Panthers, 77, 28, 178, 32, 20, 6, 40, 0, 0, 19, 16, 7, 0, 0, 2333, 9
2017-09-17, Bears, 20, 16, 290, 45, 31, 8, 59, 2, 2, 19, 14, 7, 2, 0, 1609, 7, Buccaneers, 117, 34, 194, 31, 18, 4, 34, 1, 0, 22, 15, 8, 0, 0, 1991, 29
2017-09-17, Jets, 126, 25, 145, 24, 16, 5, 47, 2, 0, 17, 12, 7, 0, 0, 1738, 20, Raiders, 180, 27, 230, 28, 23, 9, 79, 0, 0, 21, 12, 8, 0, 0, 1862, 45
2017-09-17, Dolphins, 111, 32, 225, 34, 24, 5, 23, 0, 0, 21, 13, 5, 1, 0, 2002, 19, Chargers, 44, 14, 323, 39, 31, 6, 56, 0, 0, 24, 8, 2, 0, 0, 1598, 17
2017-09-17, Patriots, 119, 31, 436, 39, 30, 9, 66, 0, 0, 29, 12, 6, 0, 0, 2106, 36, Saints, 81, 17, 348, 45, 27, 5, 35, 0, 0, 20, 12, 4, 2, 1, 1494, 20
2017-09-17, Vikings, 91, 20, 146, 38, 20, 11, 131, 1, 0, 14, 15, 5, 3, 0, 1538, 9, Steelers, 102, 32, 233, 35, 23, 10, 72, 0, 0, 22, 13, 3, 0, 0, 2062, 26
2017-09-17, Browns, 93, 21, 293, 42, 20, 11, 65, 1, 4, 20, 12, 2, 2, 1, 1596, 10, Ravens, 136, 32, 201, 34, 25, 7, 45, 1, 1, 24, 11, 4, 0, 0, 2004, 24
2017-09-17, Eagles, 107, 17, 299, 46, 25, 4, 30, 1, 1, 27, 15, 8, 0, 0, 1849, 20, Chiefs, 112, 19, 232, 28, 21, 5, 40, 0, 0, 16, 12, 5, 0, 0, 1751, 27
2017-09-17, Packers, 59, 15, 308, 50, 33, 10, 70, 1, 1, 24, 12, 5, 3, 3, 1883, 23, Falcons, 141, 27, 223, 28, 19, 6, 34, 0, 0, 19, 11, 5, 0, 0, 1717, 34
2017-09-17, Cardinals, 83, 25, 306, 36, 19, 6, 41, 0, 1, 17, 15, 6, 1, 0, 1729, 16, Colts, 76, 29, 190, 37, 20, 8, 70, 0, 1, 18, 18, 8, 0, 0, 1989, 13
2017-09-17, 49ers, 159, 19, 89, 27, 15, 6, 66, 0, 1, 11, 12, 2, 0, 0, 1382, 9, Seahawks, 131, 37, 181, 39, 23, 9, 71, 0, 0, 21, 19, 8, 1, 1, 2218, 12
2017-09-17, Titans, 179, 36, 211, 27, 15, 7, 70, 0, 1, 21, 13, 6, 0, 0, 1846, 37, Jaguars, 99, 25, 211, 34, 20, 10, 99, 1, 2, 20, 13, 6, 0, 0, 1754, 16
2017-09-17, Cowboys, 40, 14, 228, 50, 30, 8, 69, 0, 2, 16, 14, 3, 5, 2, 1570, 17, Broncos, 178, 39, 202, 32, 22, 8, 61, 1, 1, 26, 15, 9, 0, 0, 2030, 42
2017-09-17, Redskins, 229, 39, 156, 27, 18, 4, 25, 0, 0, 21, 13, 5, 0, 0, 2179, 27, Rams, 97, 22, 235, 25, 15, 7, 75, 1, 1, 14, 12, 5, 1, 1, 1421, 20
2017-09-18, Lions, 138, 32, 119, 21, 15, 6, 50, 1, 0, 12, 15, 7, 1, 0, 1967, 24, Giants, 62, 18, 208, 32, 22, 7, 50, 0, 1, 14, 12, 4, 2, 0, 1633, 10
2017-09-21, Rams, 126, 32, 292, 28, 22, 7, 52, 2, 0, 26, 12, 8, 0, 0, 1783, 41, 49ers, 113, 33, 308, 37, 23, 10, 55, 1, 1, 25, 18, 9, 3, 2, 1817, 39
2017-09-24, Bengals, 110, 30, 191, 27, 21, 7, 68, 1, 0, 21, 12, 4, 0, 0, 2057, 24, Packers, 64, 17, 280, 42, 28, 4, 33, 0, 1, 22, 15, 7, 0, 0, 1761, 27
2017-09-24, Falcons, 151, 28, 277, 35, 24, 8, 68, 0, 3, 26, 9, 4, 0, 0, 1955, 30, Lions, 71, 19, 253, 45, 25, 9, 98, 0, 0, 21, 13, 3, 0, 0, 1645, 26
2017-09-24, Broncos, 111, 23, 255, 40, 24, 10, 79, 0, 2, 21, 14, 6, 2, 0, 1774, 16, Bills, 75, 33, 197, 26, 20, 8, 69, 0, 0, 16, 16, 6, 0, 0, 1826, 26
2017-09-24, Buccaneers, 26, 9, 316, 40, 28, 7, 37, 0, 3, 20, 6, 1, 0, 0, 1334, 17, Vikings, 125, 37, 369, 33, 25, 5, 53, 0, 0, 25, 13, 7, 0, 0, 2266, 34
2017-09-24, Chiefs, 189, 25, 122, 21, 16, 13, 122, 0, 0, 16, 12, 4, 1, 0, 1826, 24, Chargers, 104, 26, 226, 40, 20, 8, 61, 0, 3, 24, 13, 5, 0, 0, 1774, 10
2017-09-24, Seahawks, 69, 22, 364, 49, 29, 11, 98, 0, 0, 24, 14, 4, 2, 1, 1639, 27, Titans, 195, 35, 225, 32, 20, 5, 45, 0, 0, 21, 14, 4, 0, 0, 1961, 33
2017-09-24, Giants, 49, 17, 366, 47, 35, 10, 137, 0, 2, 21, 10, 3, 2, 0, 1348, 24, Eagles, 193, 39, 161, 31, 21, 9, 103, 1, 0, 24, 14, 5, 3, 2, 2252, 27
2017-09-24, Ravens, 134, 25, 52, 27, 14, 10, 88, 1, 2, 12, 11, 3, 1, 0, 1557, 7, Jaguars, 166, 35, 244, 33, 20, 9, 70, 0, 0, 24, 12, 3, 2, 2, 2043, 44
2017-09-24, Raiders, 32, 13, 96, 31, 19, 4, 35, 1, 2, 7, 11, 0, 2, 1, 1314, 10, Redskins, 116, 34, 356, 30, 25, 10, 77, 2, 0, 18, 15, 7, 0, 0, 2286, 27
2017-09-24, Steelers, 70, 17, 212, 39, 22, 6, 40, 2, 0, 19, 11, 4, 0, 0, 1654, 17, Bears, 222, 38, 84, 22, 15, 10, 73, 1, 1, 18, 12, 4, 0, 0, 2039, 23
2017-09-24, Dolphins, 30, 15, 195, 45, 26, 8, 51, 0, 2, 16, 12, 1, 3, 0, 1432, 6, Jets, 103, 34, 233, 23, 18, 10, 94, 1, 0, 16, 13, 4, 0, 0, 2168, 20
2017-09-24, Saints, 149, 27, 213, 29, 22, 1, 10, 0, 0, 21, 12, 6, 0, 0, 1869, 34, Panthers, 132, 22, 156, 33, 19, 1, 5, 0, 3, 18, 14, 7, 0, 0, 1731, 13
2017-09-24, Texans, 125, 32, 292, 33, 22, 10, 60, 0, 2, 23, 14, 6, 0, 0, 2018, 33, Patriots, 59, 20, 337, 35, 25, 5, 69, 1, 0, 21, 13, 6, 0, 0, 1582, 36
2017-09-24, Browns, 111, 21, 235, 47, 22, 10, 113, 0, 3, 25, 13, 5, 0, 0, 1593, 28, Colts, 92, 36, 243, 24, 17, 11, 99, 1, 0, 16, 17, 8, 0, 0, 2007, 31
2017-09-25, Cowboys, 99, 26, 174, 18, 13, 9, 76, 0, 0, 15, 9, 2, 0, 0, 1425, 28, Cardinals, 49, 21, 283, 48, 29, 6, 50, 0, 0, 22, 18, 8, 1, 0, 2175, 17
2017-09-28, Bears, 103, 30, 205, 33, 21, 8, 62, 2, 2, 20, 12, 5, 2, 2, 1911, 14, Packers, 91, 24, 169, 27, 19, 7, 55, 0, 0, 17, 14, 7, 1, 1, 1689, 35
2017-10-01, Raiders, 24, 15, 230, 35, 21, 7, 75, 0, 1, 11, 12, 2, 3, 0, 1623, 10, Broncos, 143, 32, 155, 26, 16, 6, 40, 0, 0, 16, 16, 5, 0, 0, 1977, 16
2017-10-01, Bills, 117, 36, 164, 20, 12, 9, 55, 0, 0, 15, 13, 6, 0, 0, 1725, 23, Falcons, 147, 29, 242, 42, 24, 4, 45, 1, 2, 25, 13, 5, 2, 1, 1875, 17
2017-10-01, Giants, 91, 28, 288, 49, 30, 1, 0, 0, 0, 24, 17, 8, 1, 0, 2053, 23, Buccaneers, 111, 23, 323, 38, 22, 4, 19, 0, 0, 20, 11, 3, 1, 0, 1547, 25
2017-10-01, Titans, 86, 19, 109, 20, 10, 6, 88, 1, 4, 9, 8, 2, 0, 0, 1219, 14, Texans, 173, 42, 272, 34, 25, 3, 20, 0, 1, 33, 12, 6, 1, 1, 2381, 57
2017-10-01, Rams, 168, 31, 244, 36, 21, 7, 41, 0, 0, 24, 13, 5, 0, 0, 1832, 35, Cowboys, 189, 27, 251, 36, 20, 4, 45, 1, 1, 22, 14, 7, 2, 1, 1768, 30
2017-10-01, 49ers, 95, 27, 210, 49, 24, 13, 113, 0, 1, 20, 19, 5, 1, 1, 1993, 15, Cardinals, 51, 22, 317, 51, 33, 10, 80, 0, 1, 25, 16, 5, 0, 0, 2175, 18
2017-10-01, Panthers, 140, 29, 304, 29, 22, 1, 33, 1, 1, 28, 9, 6, 0, 0, 1733, 33, Patriots, 80, 19, 293, 45, 32, 7, 55, 0, 0, 24, 14, 7, 2, 2, 1867, 30
2017-10-01, Jaguars, 175, 39, 136, 35, 15, 6, 47, 0, 1, 20, 15, 4, 0, 0, 2108, 20, Jets, 256, 32, 215, 32, 23, 10, 70, 1, 1, 18, 17, 6, 1, 1, 2064, 23
2017-10-01, Saints, 86, 28, 261, 41, 29, 8, 71, 0, 0, 22, 13, 6, 2, 1, 2068, 20, Dolphins, 58, 15, 128, 28, 20, 11, 90, 0, 1, 11, 8, 1, 1, 0, 1532, 0
2017-10-01, Bengals, 86, 30, 264, 30, 25, 8, 66, 1, 0, 25, 11, 6, 0, 0, 2102, 31, Browns, 45, 17, 170, 42, 21, 4, 28, 0, 1, 16, 16, 5, 2, 1, 1498, 7
2017-10-01, Lions, 97, 31, 154, 31, 19, 6, 60, 0, 0, 19, 13, 3, 0, 0, 2187, 14, Vikings, 87, 22, 197, 30, 16, 2, 10, 3, 0, 15, 10, 3, 1, 0, 1413, 7
2017-10-01, Eagles, 214, 42, 240, 31, 17, 9, 58, 0, 0, 26, 16, 9, 1, 1, 2358, 26, Chargers, 58, 13, 342, 38, 22, 9, 39, 1, 0, 18, 10, 5, 0, 0, 1242, 24
2017-10-01, Colts, 98, 25, 139, 29, 16, 5, 31, 1, 1, 16, 14, 6, 0, 0, 1668, 18, Seahawks, 194, 33, 283, 26, 21, 6, 45, 0, 2, 22, 15, 10, 1, 1, 1932, 46
2017-10-01, Steelers, 173, 42, 208, 30, 18, 8, 60, 0, 1, 22, 15, 7, 0, 0, 2129, 26, Ravens, 82, 15, 206, 49, 31, 6, 55, 1, 2, 18, 13, 5, 2, 0, 1471, 9
2017-10-02, Redskins, 111, 26, 220, 24, 14, 7, 44, 1, 0, 15, 11, 4, 1, 1, 1371, 20, Chiefs, 168, 31, 261, 37, 27, 3, 15, 0, 0, 29, 13, 8, 0, 0, 2229, 29
2017-10-05, Patriots, 113, 23, 289, 40, 30, 12, 108, 1, 1, 23, 12, 4, 0, 0, 1850, 19, Buccaneers, 90, 20, 319, 46, 26, 9, 70, 0, 0, 26, 13, 4, 0, 0, 1750, 14
2017-10-08, Chargers, 124, 29, 258, 44, 21, 11, 87, 0, 1, 21, 18, 8, 0, 0, 1905, 27, Giants, 152, 25, 183, 36, 21, 10, 67, 1, 1, 18, 15, 5, 1, 0, 1695, 22
2017-10-08, Chiefs, 127, 35, 323, 37, 29, 6, 64, 0, 0, 29, 16, 9, 0, 0, 2297, 42, Texans, 144, 23, 248, 31, 16, 7, 59, 1, 0, 20, 10, 3, 1, 1, 1303, 34
2017-10-08, Jaguars, 231, 37, 82, 14, 8, 4, 19, 0, 1, 15, 12, 6, 0, 0, 1732, 30, Steelers, 70, 20, 301, 55, 33, 5, 37, 0, 5, 21, 15, 7, 0, 0, 1868, 9
2017-10-08, Panthers, 28, 28, 334, 33, 26, 11, 100, 0, 0, 16, 16, 7, 0, 0, 2123, 27, Lions, 50, 15, 192, 35, 23, 1, 10, 1, 0, 19, 13, 5, 1, 0, 1477, 24
2017-10-08, Titans, 69, 20, 119, 32, 21, 11, 77, 2, 0, 14, 13, 2, 0, 0, 1815, 10, Dolphins, 100, 31, 78, 27, 12, 5, 23, 1, 1, 12, 15, 5, 0, 0, 1785, 16
2017-10-08, Jets, 34, 18, 178, 30, 23, 9, 80, 0, 1, 14, 12, 4, 0, 0, 1534, 17, Browns, 140, 33, 279, 36, 24, 6, 60, 1, 2, 22, 14, 6, 2, 1, 2066, 14
2017-10-08, Packers, 160, 25, 182, 29, 19, 6, 38, 1, 0, 25, 7, 3, 1, 1, 1494, 35, Cowboys, 163, 35, 245, 36, 25, 7, 70, 2, 1, 26, 12, 7, 3, 3, 2106, 31
2017-10-08, 49ers, 66, 22, 336, 46, 29, 10, 77, 0, 0, 23, 14, 4, 2, 2, 1865, 23, Colts, 159, 35, 288, 34, 22, 7, 62, 0, 1, 25, 16, 8, 0, 0, 2237, 26
2017-10-08, Ravens, 143, 39, 222, 26, 19, 1, 5, 0, 0, 19, 14, 7, 0, 0, 2023, 30, Raiders, 108, 25, 137, 26, 13, 3, 24, 1, 0, 15, 12, 6, 1, 0, 1577, 17
2017-10-08, Seahawks, 62, 25, 179, 38, 24, 7, 40, 0, 2, 15, 17, 8, 0, 0, 1876, 16, Rams, 100, 22, 275, 47, 22, 5, 45, 3, 2, 21, 15, 8, 1, 0, 1724, 10
2017-10-08, Bills, 82, 24, 139, 37, 20, 6, 71, 0, 1, 17, 18, 6, 0, 0, 1799, 16, Bengals, 65, 27, 323, 36, 22, 6, 71, 1, 2, 18, 15, 6, 0, 0, 1801, 20
2017-10-08, Cardinals, 31, 14, 276, 44, 28, 7, 61, 1, 0, 16, 14, 4, 3, 2, 1453, 7, Eagles, 122, 33, 297, 30, 21, 5, 60, 0, 1, 19, 14, 9, 0, 0, 2147, 34
2017-10-13, Eagles, 101, 27, 209, 30, 16, 10, 126, 1, 0, 15, 14, 5, 1, 1, 1714, 28, Panthers, 80, 25, 225, 52, 28, 1, 1, 0, 3, 23, 16, 4, 3, 1, 1886, 23
2017-10-13, Eagles, 101, 27, 209, 30, 16, 10, 126, 1, 0, 15, 14, 5, 1, 1, 1714, 28, Panthers, 80, 25, 225, 52, 28, 1, 1, 0, 3, 23, 16, 4, 3, 1, 1886, 23
2017-10-15, Buccaneers, 68, 21, 346, 42, 27, 9, 49, 0, 2, 21, 14, 7, 3, 2, 1657, 33, Cardinals, 160, 35, 272, 22, 18, 7, 61, 1, 1, 23, 9, 4, 1, 0, 1943, 38
2017-10-15, Browns, 134, 22, 113, 37, 20, 11, 72, 0, 3, 16, 14, 3, 0, 0, 1856, 17, Texans, 123, 33, 217, 29, 17, 4, 44, 0, 1, 18, 13, 5, 0, 0, 1744, 33
2017-10-15, 49ers, 85, 20, 250, 47, 23, 7, 40, 0, 1, 21, 17, 6, 2, 1, 1388, 24, Redskins, 94, 33, 325, 37, 25, 5, 43, 1, 1, 25, 14, 7, 0, 0, 2212, 26
2017-10-16, Giants, 148, 32, 118, 19, 11, 5, 77, 0, 0, 12, 14, 4, 0, 0, 1836, 23, Broncos, 46, 17, 366, 54, 31, 5, 46, 1, 2, 20, 17, 5, 2, 0, 1764, 10
2017-10-15, Chargers, 80, 28, 263, 36, 25, 4, 32, 1, 0, 20, 14, 6, 2, 1, 1923, 17, Raiders, 109, 22, 165, 30, 21, 5, 40, 0, 2, 15, 12, 6, 1, 0, 1677, 16
2017-10-15, Steelers, 194, 37, 245, 25, 17, 6, 57, 0, 1, 23, 11, 4, 0, 0, 2199, 19, Chiefs, 28, 15, 223, 34, 19, 7, 48, 0, 0, 12, 11, 3, 2, 0, 1401, 13
2017-10-15, Patriots, 118, 25, 257, 38, 20, 6, 45, 1, 1, 23, 13, 7, 0, 0, 1580, 24, Jets, 74, 24, 334, 47, 31, 6, 69, 1, 2, 23, 17, 9, 3, 1, 2020, 17
2017-10-15, Lions, 66, 19, 281, 52, 25, 7, 46, 2, 3, 18, 18, 9, 1, 0, 1669, 38, Saints, 193, 37, 186, 31, 21, 13, 118, 1, 2, 19, 12, 2, 1, 1, 1931, 52
2017-10-15, Packers, 72, 24, 155, 37, 20, 8, 92, 0, 3, 14, 17, 4, 3, 2, 1671, 10, Vikings, 112, 33, 239, 38, 24, 7, 65, 1, 1, 24, 12, 4, 1, 0, 1929, 23
2017-10-15, Dolphins, 138, 31, 151, 33, 19, 4, 42, 0, 1, 20, 12, 5, 3, 2, 2064, 20, Falcons, 100, 19, 239, 35, 24, 6, 73, 0, 1, 19, 11, 6, 1, 0, 1536, 17
2017-10-15, Rams, 142, 32, 107, 21, 11, 7, 70, 1, 0, 12, 13, 4, 0, 0, 1681, 27, Jaguars, 169, 26, 220, 35, 23, 5, 40, 0, 1, 19, 15, 4, 1, 1, 1919, 17
2017-10-15, Bears, 231, 54, 111, 17, 9, 5, 44, 2, 0, 18, 17, 5, 0, 0, 2205, 27, Ravens, 125, 26, 166, 41, 24, 8, 69, 1, 2, 16, 18, 3, 1, 1, 1869, 24
2017-10-17, Colts, 85, 20, 212, 37, 21, 5, 51, 1, 0, 18, 9, 2, 1, 0, 1447, 22, Titans, 168, 34, 305, 32, 23, 4, 45, 0, 1, 25, 13, 6, 1, 1, 2153, 36
2017-10-16, Giants, 148, 32, 118, 19, 11, 5, 77, 0, 0, 12, 14, 4, 0, 0, 1836, 23, Broncos, 46, 17, 366, 54, 31, 5, 46, 1, 2, 20, 17, 5, 2, 0, 1764, 10
2017-10-17, Colts, 85, 20, 212, 37, 21, 5, 51, 1, 0, 18, 9, 2, 1, 0, 1447, 22, Titans, 168, 34, 305, 32, 23, 4, 45, 0, 1, 25, 13, 6, 1, 1, 2153, 36
2017-10-20, Chiefs, 94, 23, 331, 36, 25, 8, 108, 0, 0, 19, 15, 8, 0, 0, 1836, 30, Raiders, 88, 21, 417, 52, 29, 10, 97, 0, 0, 32, 13, 6, 1, 1, 1764, 31
2017-10-20, Chiefs, 94, 23, 331, 36, 25, 8, 108, 0, 0, 19, 15, 8, 0, 0, 1836, 30, Raiders, 88, 21, 417, 52, 29, 10, 97, 0, 0, 32, 13, 6, 1, 1, 1764, 31
2017-10-22, Saints, 161, 36, 324, 38, 27, 7, 80, 0, 2, 25, 15, 8, 1, 1, 2216, 26, Packers, 181, 24, 79, 25, 12, 8, 54, 0, 1, 16, 11, 4, 0, 0, 1384, 17
2017-10-22, Broncos, 69, 19, 182, 35, 25, 10, 68, 2, 1, 12, 14, 3, 2, 0, 1864, 0, Chargers, 80, 26, 162, 26, 15, 9, 81, 0, 0, 14, 12, 3, 1, 0, 1736, 21
2017-10-22, Panthers, 108, 30, 185, 34, 21, 4, 35, 1, 2, 20, 15, 6, 1, 0, 2315, 0, Bears, 68, 26, 85, 7, 4, 5, 40, 0, 0, 5, 11, 2, 0, 0, 1285, 17
2017-10-22, Cowboys, 265, 43, 236, 27, 17, 5, 36, 0, 0, 27, 11, 7, 1, 0, 1970, 40, 49ers, 103, 22, 187, 38, 22, 2, 22, 3, 0, 23, 13, 6, 2, 0, 1630, 10
2017-10-22, Cardinals, 25, 12, 168, 32, 15, 10, 65, 0, 2, 10, 12, 3, 2, 1, 1259, 0, Rams, 197, 40, 228, 37, 22, 6, 45, 0, 1, 28, 19, 13, 0, 0, 2341, 33
2017-10-22, Ravens, 64, 20, 144, 39, 27, 3, 15, 0, 0, 16, 16, 6, 1, 1, 1679, 16, Vikings, 169, 33, 188, 31, 20, 4, 47, 0, 1, 17, 15, 7, 0, 0, 1921, 24
2017-10-22, Bengals, 71, 17, 108, 30, 17, 5, 54, 0, 2, 11, 11, 3, 2, 1, 1485, 14, Steelers, 152, 43, 268, 25, 15, 1, 5, 0, 0, 21, 11, 2, 3, 1, 2115, 29
2017-10-22, Jets, 92, 22, 180, 27, 17, 12, 124, 1, 1, 16, 11, 4, 0, 0, 1682, 28, Dolphins, 53, 25, 304, 37, 25, 9, 76, 0, 2, 25, 13, 5, 0, 0, 1918, 31
2017-10-22, Titans, 80, 32, 189, 34, 21, 5, 35, 1, 0, 16, 17, 5, 1, 0, 2123, 12, Browns, 66, 26, 218, 39, 22, 12, 81, 0, 3, 19, 13, 3, 2, 1, 1962, 9
2017-10-22, Jaguars, 188, 37, 330, 27, 18, 4, 34, 2, 0, 23, 14, 8, 1, 0, 1967, 27, Colts, 96, 20, 136, 37, 22, 5, 55, 0, 0, 15, 15, 5, 3, 0, 1633, 0
2017-10-22, Seahawks, 104, 31, 321, 39, 27, 15, 110, 1, 0, 26, 13, 6, 1, 0, 2126, 24, Giants, 46, 17, 131, 39, 19, 7, 28, 1, 0, 14, 12, 2, 1, 0, 1474, 7
2017-10-23, Falcons, 120, 22, 223, 33, 23, 6, 40, 0, 0, 21, 9, 2, 3, 1, 1555, 7, Patriots, 162, 36, 241, 29, 21, 8, 65, 0, 0, 25, 13, 7, 0, 0, 2045, 23
2017-10-22, Buccaneers, 69, 25, 378, 44, 32, 5, 55, 2, 1, 27, 11, 6, 0, 0, 1990, 27, Bills, 173, 33, 261, 33, 20, 4, 35, 1, 0, 23, 16, 10, 0, 0, 1610, 30
2017-10-23, Falcons, 120, 22, 223, 33, 23, 6, 40, 0, 0, 21, 9, 2, 3, 1, 1555, 7, Patriots, 162, 36, 241, 29, 21, 8, 65, 0, 0, 25, 13, 7, 0, 0, 2045, 23
2017-10-24, Redskins, 75, 18, 269, 40, 30, 5, 55, 0, 1, 19, 12, 4, 1, 0, 1815, 24, Eagles, 127, 33, 244, 25, 17, 9, 55, 0, 1, 23, 12, 6, 0, 0, 1785, 34
2017-10-24, Redskins, 75, 18, 269, 40, 30, 5, 55, 0, 1, 19, 12, 4, 1, 0, 1815, 24, Eagles, 127, 33, 244, 25, 17, 9, 55, 0, 1, 23, 12, 6, 0, 0, 1785, 34
2017-10-27, Dolphins, 45, 19, 151, 44, 25, 7, 43, 0, 2, 13, 15, 4, 2, 0, 1726, 0, Ravens, 174, 40, 121, 22, 13, 5, 40, 0, 0, 19, 13, 3, 0, 0, 1874, 40
2017-10-27, Dolphins, 45, 19, 151, 44, 25, 7, 43, 0, 2, 13, 15, 4, 2, 0, 1726, 0, Ravens, 174, 40, 121, 22, 13, 5, 40, 0, 0, 19, 13, 3, 0, 0, 1874, 40
2017-10-29, Bears, 157, 31, 150, 32, 14, 4, 31, 0, 1, 17, 17, 8, 1, 0, 1717, 12, Saints, 101, 30, 286, 28, 23, 7, 51, 2, 0, 19, 9, 2, 0, 0, 1883, 20
2017-10-29, Vikings, 88, 34, 287, 43, 27, 5, 58, 0, 1, 26, 16, 6, 0, 0, 2272, 33, Browns, 115, 22, 161, 34, 18, 5, 74, 2, 0, 16, 13, 4, 1, 0, 1328, 16
2017-10-29, Cowboys, 169, 39, 138, 22, 14, 8, 89, 1, 0, 18, 14, 5, 1, 1, 1999, 33, Redskins, 49, 15, 236, 39, 26, 5, 32, 2, 1, 16, 13, 4, 1, 1, 1601, 19
2017-10-29, Falcons, 140, 32, 246, 29, 18, 6, 68, 2, 0, 18, 14, 5, 0, 0, 1699, 25, Jets, 43, 22, 236, 33, 26, 6, 50, 1, 0, 15, 15, 5, 1, 1, 1901, 20
